dg_id,z_sg_recent,z_ev_current,z_ytd,z_history,course_fit_score,pattern_score_winner,pattern_score_top5,finish_num,field_size,top10_cutoff,is_top10pct,year,event_id,event_name,schedule_event_date
21944,0.6314702414676723,0.14449332971608533,0.6,0.49130727818424136,0.8705522408495471,9,8,12.0,77,8,False,2024,475,Valspar Championship,2024-03-24
7399,0.696827371143983,0.14449332971608533,0.42857142857142855,0.6781630980204665,-0.3379280921403252,9,8,11.0,77,8,False,2024,475,Valspar Championship,2024-03-24
27194,0.5546013460676593,0.13132358417600046,0.22499999999999998,0.11938345374855473,-0.3663526239101058,7,8,67.0,77,8,False,2024,475,Valspar Championship,2024-03-24
13497,0.706764641619605,0.120312813314618,0.33714285714285713,0.4143527028396997,0.0033423202989392277,7,9,9.0,77,8,False,2024,475,Valspar Championship,2024-03-24
19477,0.6794609237651613,0.11097034106859653,0.39999999999999997,0.6138884179795513,0.43447199256712,8,10,33.0,77,8,False,2024,475,Valspar Championship,2024-03-24
16715,0.7045403213945827,0.11097034106859653,0.3428571428571428,0.49643770313917696,-0.5553051214975733,7,9,33.0,77,8,False,2024,475,Valspar Championship,2024-03-24
11276,0.7645646637841806,0.10294370998398654,0.38,0.1906106604138372,0.22092391560449018,7,9,12.0,77,8,False,2024,475,Valspar Championship,2024-03-24
18635,0.5201227558977052,0.09597321456840416,0.3428571428571428,0.20456333370794433,-1.0453580117022845,7,8,33.0,77,8,False,2024,475,Valspar Championship,2024-03-24
6169,0.5164421739576449,0.08986327414239986,0.0857142857142857,0.5916691164534452,-0.5082032529669418,7,7,49.0,77,8,False,2024,475,Valspar Championship,2024-03-24
23504,0.7154928386684428,0.08986327414239986,0.09999999999999999,0.0,,6,7,54.0,77,8,False,2024,475,Valspar Championship,2024-03-24
14509,0.6984165519576582,0.08986327414239986,0.2571428571428571,0.5637452509586973,-0.3991701693967682,8,7,49.0,77,8,False,2024,475,Valspar Championship,2024-03-24
20706,0.6931424300602773,0.08986327414239986,0.3,0.4545490476943326,0.12169680940955258,7,8,17.0,77,8,False,2024,475,Valspar Championship,2024-03-24
18424,0.7524950829278977,0.08986327414239986,,0.16700349912093396,0.33876604904360325,8,6,12.0,77,8,False,2024,475,Valspar Championship,2024-03-24
26096,0.66227959547096,0.08986327414239986,0.2571428571428571,0.22211925710189484,0.5077788094786487,8,9,17.0,77,8,False,2024,475,Valspar Championship,2024-03-24
21688,0.5104194437013655,0.07965765936489819,0.3333333333333333,0.46047155273729545,0.7032311196195323,7,8,61.0,77,8,False,2024,475,Valspar Championship,2024-03-24
14698,0.6271332566739438,0.07965765936489819,0.3428571428571428,0.5561048792345067,1.6757870400712613,7,7,17.0,77,8,False,2024,475,Valspar Championship,2024-03-24
12425,0.7200149417315445,0.07965765936489819,0.53,0.1530066979181151,-2.1244658552307696,9,11,33.0,77,8,False,2024,475,Valspar Championship,2024-03-24
22760,0.8038412522044776,0.07965765936489819,0.3,0.0,,7,7,33.0,77,8,False,2024,475,Valspar Championship,2024-03-24
15556,0.7145263450382291,0.07147295840472356,0.5142857142857142,0.39537431577931476,-0.02750817710531771,9,9,3.0,77,8,True,2024,475,Valspar Championship,2024-03-24
23482,0.7017235389737669,0.07147295840472356,0.3428571428571428,0.5063529902531291,-0.33593007696260463,8,8,45.0,77,8,False,2024,475,Valspar Championship,2024-03-24
25002,0.634053588548791,0.07147295840472356,0.3428571428571428,0.3622340976033149,-0.31158478331031636,7,9,26.0,77,8,False,2024,475,Valspar Championship,2024-03-24
14007,0.6901347748636181,0.07147295840472356,0.2571428571428571,0.5617769557499723,-0.7241516195428452,8,7,67.0,77,8,False,2024,475,Valspar Championship,2024-03-24
25157,0.6719340253447983,0.07147295840472356,0.3333333333333333,0.33842407491712523,-0.11080325596487298,8,9,26.0,77,8,False,2024,475,Valspar Championship,2024-03-24
23475,0.6851140126286627,0.06476297833827412,0.4971428571428571,0.3622340976033149,0.1497921171429311,9,9,17.0,77,8,False,2024,475,Valspar Championship,2024-03-24
20722,0.7405385813021301,0.06476297833827412,0.075,0.05589005991871574,1.0574776740763154,8,9,17.0,77,8,False,2024,475,Valspar Championship,2024-03-24
11049,0.6089076027733797,0.06476297833827412,0.44999999999999996,0.7277723914215346,-0.41584384052370815,7,7,54.0,77,8,False,2024,475,Valspar Championship,2024-03-24
25569,0.5663734758691198,0.05916208588611381,0.3,0.18287684757839368,1.47392825411712,7,7,64.0,77,8,False,2024,475,Valspar Championship,2024-03-24
10104,0.6373937175762827,0.05916208588611381,0.525,0.36318972609161554,-0.008915104482867317,8,8,26.0,77,8,False,2024,475,Valspar Championship,2024-03-24
28159,0.5233182233008691,0.05916208588611381,0.12,0.0,,6,5,26.0,77,8,False,2024,475,Valspar Championship,2024-03-24
27164,0.6712747864050345,0.05916208588611381,0.39999999999999997,0.0,,6,8,3.0,77,8,True,2024,475,Valspar Championship,2024-03-24
13997,0.47159848991303543,0.05916208588611381,0.3466666666666667,0.33829311979235116,-0.37889143601504705,7,7,49.0,77,8,False,2024,475,Valspar Championship,2024-03-24
14775,0.612814581444037,0.05441629151825279,0.3,0.0,-2.2167539137823478,5,7,54.0,77,8,False,2024,475,Valspar Championship,2024-03-24
23656,0.7209459667032927,0.05441629151825279,0.5085714285714286,0.11938345374855473,-0.7302386044464102,9,8,54.0,77,8,False,2024,475,Valspar Championship,2024-03-24
8480,0.5074093090527263,0.046810448888965614,0.0,0.6386449155230978,-0.33733016384650877,6,7,26.0,77,8,False,2024,475,Valspar Championship,2024-03-24
23816,0.6504134056252585,0.046810448888965614,0.38,0.0,-0.5021410809414878,6,7,45.0,77,8,False,2024,475,Valspar Championship,2024-03-24
14926,0.7025351489502399,0.038553277194739465,0.33714285714285713,0.45631432277628675,0.1984533501963806,8,9,1.0,77,8,True,2024,475,Valspar Championship,2024-03-24
23323,0.5531543296889452,0.038553277194739465,0.305,0.0,0.895103301181,6,7,33.0,77,8,False,2024,475,Valspar Championship,2024-03-24
5665,0.6407686394477359,0.038553277194739465,0.19999999999999998,0.6291458805168616,0.30672683785346777,7,7,33.0,77,8,False,2024,475,Valspar Championship,2024-03-24
17266,0.48605221475225296,0.038553277194739465,0.25142857142857145,0.428724855822376,1.2236301105447374,7,7,5.0,77,8,True,2024,475,Valspar Championship,2024-03-24
15004,0.5856662840996543,0.03441784460492803,0.4228571428571428,0.0,0.839028962982124,6,8,67.0,77,8,False,2024,475,Valspar Championship,2024-03-24
25614,0.7033191563479784,0.026962532864331718,0.0,0.0,,6,6,26.0,77,8,False,2024,475,Valspar Championship,2024-03-24
23542,0.6240844712735563,0.026962532864331718,0.0857142857142857,0.1828768475783937,1.3655858914109824,7,8,26.0,77,8,False,2024,475,Valspar Championship,2024-03-24
27870,0.6305650027273684,0.026962532864331718,0.39999999999999997,0.0,,6,8,67.0,77,8,False,2024,475,Valspar Championship,2024-03-24
7820,0.5919764105336925,0.026962532864331718,0.15,0.510059417117946,0.6569480363660205,6,6,54.0,77,8,False,2024,475,Valspar Championship,2024-03-24
7489,0.5879879107399701,0.026962532864331718,0.1714285714285714,0.49881076873356717,-1.560380884927274,8,7,5.0,77,8,True,2024,475,Valspar Championship,2024-03-24
12359,0.5869751786044279,0.026962532864331718,0.1714285714285714,0.7360312946239508,0.29173375260503276,8,7,12.0,77,8,False,2024,475,Valspar Championship,2024-03-24
21995,0.8898404268880521,0.021984068878086346,0.3,0.0,,6,8,72.0,77,8,False,2024,475,Valspar Championship,2024-03-24
14016,0.7183556395995129,0.021984068878086346,0.15,0.0,-0.766649925592182,6,8,49.0,77,8,False,2024,475,Valspar Championship,2024-03-24
27774,0.5897127078133162,0.021984068878086346,0.19999999999999998,0.0,2.3067227162550017,5,7,61.0,77,8,False,2024,475,Valspar Championship,2024-03-24
23465,0.7472362350843709,0.021984068878086346,0.19999999999999998,0.0,,6,6,33.0,77,8,False,2024,475,Valspar Championship,2024-03-24
25908,0.6093377633061869,0.021984068878086346,0.09999999999999999,0.3624761661672911,1.2364700975141774,6,7,54.0,77,8,False,2024,475,Valspar Championship,2024-03-24
7961,0.42809688516020145,0.018423970699888083,0.09999999999999999,0.5278425410394842,-1.5704225692900764,6,7,12.0,77,8,False,2024,475,Valspar Championship,2024-03-24
17032,0.4867322342822576,0.018423970699888083,0.19999999999999998,0.0,,5,6,75.0,77,8,False,2024,475,Valspar Championship,2024-03-24
10873,0.5874259886975319,0.018423970699888083,0.1657142857142857,0.0,-0.39150244773488246,6,6,75.0,77,8,False,2024,475,Valspar Championship,2024-03-24
6252,0.6953942883902472,0.018423970699888083,0.2571428571428571,0.37439101898642957,-1.5428407539443192,8,9,17.0,77,8,False,2024,475,Valspar Championship,2024-03-24
11082,0.474527499380221,0.015751677553659464,0.39999999999999997,0.3188244579092768,-0.5249223088943951,6,6,75.0,77,8,False,2024,475,Valspar Championship,2024-03-24
25363,0.5223976970132521,0.015751677553659464,0.1714285714285714,0.12698678765967794,0.24958195998199512,7,7,61.0,77,8,False,2024,475,Valspar Championship,2024-03-24
20353,0.6423345013376311,0.012007266797866067,0.12,0.0,,6,5,33.0,77,8,False,2024,475,Valspar Championship,2024-03-24
24354,0.6087881394914032,0.012007266797866067,0.09999999999999999,0.0,0.5502884590821205,5,7,54.0,77,8,False,2024,475,Valspar Championship,2024-03-24
20519,0.32639922813140826,0.012007266797866067,0.0,0.15873348457459743,1.5503950473492154,7,7,72.0,77,8,False,2024,475,Valspar Championship,2024-03-24
19738,0.6517548609159072,0.012007266797866067,0.24,0.0,,5,5,45.0,77,8,False,2024,475,Valspar Championship,2024-03-24
14050,0.5387385121223909,0.009508916193751006,0.0,0.36508659123228193,-0.41001819568457065,6,7,49.0,77,8,False,2024,475,Valspar Championship,2024-03-24
10423,0.30905338205455135,0.0045072232760221525,0.0857142857142857,0.4454274280032534,0.950633902173689,7,8,72.0,77,8,False,2024,475,Valspar Championship,2024-03-24
18417,1.0,1.0,1.0,1.0,1.8206902139629813,0,0,2.0,83,9,True,2024,20,Texas Children's Houston Open,2024-03-31
23604,0.840886625500948,0.27640219067761385,0.7142857142857142,0.5179433903123374,1.8514186350342003,0,0,31.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
19428,0.7375015036258605,0.1888898016442234,0.5333333333333333,0.0,1.6850164707640156,0,0,74.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
23014,0.8144257919287466,0.1888898016442234,0.7916666666666667,0.5478174556512319,0.495699142132196,0,0,28.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
11676,0.7626466105951439,0.1378409080414123,0.5916666666666667,0.9943501306357306,0.9033160861567945,0,0,2.0,83,9,True,2024,20,Texas Children's Houston Open,2024-03-31
18554,0.7777746090856699,0.12350698225146041,0.3,0.7393903964539649,-0.9830294381862948,0,0,7.0,83,9,True,2024,20,Texas Children's Houston Open,2024-03-31
14609,0.7764371426692582,0.11549231406783139,0.6666666666666666,0.35945836411488674,0.18252631677978148,0,0,17.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
17536,0.6168882048506752,0.11549231406783139,0.15,0.5841615266605271,-0.04902148887628183,0,0,36.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
10419,0.8025079009413787,0.09935166286468962,0.6666666666666666,0.5435245255098975,-0.44261387995104534,0,0,11.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
27364,0.7054329703774254,0.09935166286468962,0.375,0.4900510410728891,0.8606373171432482,0,0,21.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
17543,0.6972552169308653,0.09935166286468962,0.3333333333333333,0.48162644564422513,0.015781209814413284,0,0,64.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
17780,0.6597166000586612,0.0871477558574361,0.30476190476190473,0.3131360302640375,1.463970463800029,0,0,36.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
15575,0.7787931277327758,0.077596872112629,0.6733333333333333,0.5825215029137796,-0.7562042803495019,0,0,14.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
29433,0.7250422916156634,0.077596872112629,0.2571428571428571,0.0,,0,0,21.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
16394,0.7698770371255854,0.077596872112629,0.5833333333333333,0.6657110230873783,0.9534925507031137,0,0,1.0,83,9,True,2024,20,Texas Children's Houston Open,2024-03-31
21891,0.7012846488932771,0.06991871067072525,0.5809523809523809,0.0,0.6318837895865979,0,0,36.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
14181,0.7061278391898641,0.06361164948630431,0.44166666666666665,0.0,0.20027691715268234,0,0,2.0,83,9,True,2024,20,Texas Children's Houston Open,2024-03-31
24968,0.7224802900759253,0.06361164948630431,0.42666666666666664,0.5348468338520312,-0.012556541124870771,0,0,36.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
15556,0.7669247921834381,0.06361164948630431,0.5916666666666667,0.888447401464499,-0.1362315587807134,0,0,14.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
15470,0.7251955216454606,0.06361164948630431,0.5166666666666666,0.7320058100143234,0.8431235635694887,0,0,57.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
23465,0.7688659756051418,0.05833853275834582,0.2571428571428571,0.0,,0,0,7.0,83,9,True,2024,20,Texas Children's Houston Open,2024-03-31
11276,0.7769801088105235,0.05833853275834582,0.40952380952380946,0.4755073403505943,0.10736414086147753,0,0,7.0,83,9,True,2024,20,Texas Children's Houston Open,2024-03-31
28469,0.6453466974138786,0.05833853275834582,0.1714285714285714,0.0,,0,0,21.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
13497,0.7346733233818044,0.053864373110381024,0.43333333333333335,0.14869216816489927,-0.10283777482105713,0,0,31.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
21944,0.7666454292847533,0.053864373110381024,0.6,0.22116280172299552,0.790884764109569,0,0,2.0,83,9,True,2024,20,Texas Children's Houston Open,2024-03-31
26096,0.7524312495912867,0.050020376793115516,0.3,0.0,0.439125064269696,0,0,11.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
23475,0.7179111174360777,0.04668216946496388,0.5,0.0,0.04544967989836157,0,0,53.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
16283,0.6748694403869332,0.04668216946496388,0.5333333333333333,0.488471242780878,1.4893384150563456,0,0,74.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
27194,0.6547735227337373,0.04375608649831245,0.26666666666666666,0.49751700653607944,-0.49944123460181744,0,0,28.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
25569,0.6757080435123324,0.04375608649831245,0.3333333333333333,0.46018717922012764,1.4554695919528133,0,0,57.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
11889,0.6522890112128451,0.03886856330126832,0.15,0.0,1.3662346786431292,0,0,78.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
19872,0.5930739599209114,0.03886856330126832,0.19999999999999998,0.5664823693092077,0.5545061933659446,0,0,14.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
23542,0.6695305719849616,0.03494886647987647,0.15,0.36284442831795904,1.3664033344966857,0,0,45.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
17786,0.5952391030571819,0.03494886647987647,0.42857142857142855,0.3250253313986528,0.7431194902273862,0,0,21.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
20730,0.7932030615164527,0.031735421338014685,0.19999999999999998,0.0,-0.27166050693243904,0,0,17.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
13508,0.6655243260267845,0.031735421338014685,0.19999999999999998,0.6569024281683908,1.5233264405764013,0,0,36.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
16715,0.7385606496344466,0.031735421338014685,0.375,0.6467142472645635,-0.7392560318019897,0,0,64.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
13997,0.5807796869957891,0.031735421338014685,0.36666666666666664,0.3728637539695605,-0.5348000578273576,0,0,57.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
14698,0.6964356944341865,0.031735421338014685,0.375,0.6291053944213559,1.6674703697214956,0,0,36.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
16333,0.7203293148644472,0.031735421338014685,0.6666666666666666,0.6341247630022587,-1.0422530391880054,0,0,31.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
27164,0.7467865477562656,0.031735421338014685,0.4952380952380952,0.45148186349004765,,0,0,45.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
7489,0.6903142322495577,0.031735421338014685,0.29166666666666663,0.0,-1.743047219709646,0,0,31.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
28270,0.6699273880050766,0.02905312415348543,0.4666666666666666,0.0,,0,0,11.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
17723,0.6580202337194896,0.02905312415348543,0.4666666666666666,0.164251240190188,-0.9343073071262951,0,0,28.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
20722,0.7273737664068924,0.02905312415348543,0.13333333333333333,0.0,0.9952943305206969,0,0,21.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
12577,0.6080522374977643,0.02905312415348543,0.1714285714285714,0.5345728329195322,0.9519244592202246,0,0,21.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
27774,0.6822962147549145,0.02678033798949499,0.2571428571428571,0.0,2.259458599683942,0,0,57.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
14926,0.7516119980997787,0.02678033798949499,0.43333333333333335,0.4467902507929788,0.09661932383228766,0,0,36.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
10943,0.7415050680609432,0.02313785950151032,0.21666666666666667,0.49003063410062303,-0.5649191940124997,0,0,21.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
25002,0.6953998560033063,0.02313785950151032,0.375,0.0,-0.4578253197056494,0,0,78.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
17381,0.7242530403698696,0.02313785950151032,0.3,0.35683805910282235,-1.4872181149641766,0,0,36.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
15004,0.6540479408795165,0.020347422765101007,0.44166666666666665,0.0,0.8422572172643412,0,0,53.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
23482,0.7001623923324563,0.020347422765101007,0.375,0.16065264483693023,-0.4582473801077684,0,0,45.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
17606,0.6343062163205893,0.01918345606013469,0.19999999999999998,0.6537754329668912,-0.5884743795258492,0,0,45.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
14502,0.7073363900131445,0.01918345606013469,0.39999999999999997,0.6715593627002108,-1.2145589343688852,0,0,45.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
22535,0.5604889768784568,0.01918345606013469,0.2571428571428571,0.0,1.477903096007551,0,0,83.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
17032,0.6379279670850755,0.017202975397953204,0.2571428571428571,0.0,,0,0,2.0,83,9,True,2024,20,Texas Children's Houston Open,2024-03-31
21688,0.653974000717714,0.017202975397953204,0.36,0.4825850756096987,0.6510146386732816,0,0,45.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
28309,0.5541922807006676,0.017202975397953204,0.0,0.0,1.1128394497101233,0,0,57.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
24342,0.716389803598699,0.017202975397953204,0.3,0.014931930926380727,1.0492076087248714,0,0,69.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
19865,0.5516639183960927,0.013632586953183782,0.3333333333333333,0.0,0.5633818662887883,0,0,57.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
9586,0.7143799313863246,0.013632586953183782,0.32380952380952377,0.5112499034090718,-1.3088713856175664,0,0,31.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
15330,0.656350942008809,0.013632586953183782,0.48,0.8687408611916502,0.08025225797384102,0,0,57.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
7820,0.6566111303121537,0.013632586953183782,0.24,0.413805988674877,0.5875994673139235,0,0,74.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
19840,0.6949412092171533,0.011248374071460681,0.22499999999999998,0.22862876718618586,-0.5421322758169288,0,0,17.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
6252,0.693899482223409,0.011248374071460681,0.3,0.4920663540169196,-1.734238588489623,0,0,82.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
14002,0.63766140304977,0.011248374071460681,0.22499999999999998,0.7338857401179548,-0.2851162087368991,0,0,64.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
19738,0.6951584564663654,0.011248374071460681,0.3,0.0,,0,0,45.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
14799,0.6975820196236203,0.00954342411900342,0.36,0.5524575531866047,0.5422016417319644,0,0,17.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
14050,0.6546329182179328,0.008263648718281136,0.12,0.18485581167550078,-0.5153976142232572,0,0,45.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
15473,0.6512371272602144,0.008263648718281136,0.0,0.5056842750217788,-1.3687963221298003,0,0,64.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
19208,0.6752619556440964,0.008263648718281136,0.0857142857142857,0.0,-0.9014845500023809,0,0,64.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
28158,0.623987134479649,0.008263648718281136,,0.0,0.07661687314781178,0,0,72.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
22002,0.5559052205105408,0.008263648718281136,0.15,0.0,,0,0,81.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
25771,0.6122351224771325,0.008263648718281136,0.12,0.0,,0,0,36.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
10873,0.6690520024103382,0.008263648718281136,0.21666666666666667,0.0,-0.5098678831673982,0,0,7.0,83,9,True,2024,20,Texas Children's Houston Open,2024-03-31
20519,0.5549138915364223,0.006470430492119374,0.075,0.5199149029256506,1.517776493553434,0,0,69.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
11374,0.6501111647584923,0.006470430492119374,0.19999999999999998,0.7384300244298833,-0.46420956677777975,0,0,72.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
18579,0.6897836657082328,0.006470430492119374,0.0,0.6393872731917463,-1.9849982260962025,0,0,53.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
28016,0.6078958093859319,0.0037772450663108854,,0.0,,0,0,74.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
7305,0.5339269800147042,0.0028786197593977637,0.0,0.0,-0.20718821301445223,0,0,69.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
10423,0.566536745481397,0.0010800218812433138,0.15,0.3591114455863638,0.9554016177034516,0,0,53.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
19620,0.645140946808147,0.0007200865601652244,0.0,0.0,,0,0,78.0,83,9,False,2024,20,Texas Children's Houston Open,2024-03-31
10091,0.9139439421975349,1.0,0.42857142857142855,0.11661014313895071,2.753165790439263,7,11,3.0,82,9,True,2024,41,Valero Texas Open,2024-04-07
23950,0.9617308110458795,0.7687683985019189,1.0,0.0,1.652764988787842,9,13,14.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
17576,0.8675739837364523,0.5874102796798945,0.6,1.0,0.8019329015512145,12,11,25.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
12294,0.8492540606377883,0.5874102796798945,0.47619047619047616,0.0,0.07431456001245655,4,10,7.0,82,9,True,2024,41,Valero Texas Open,2024-04-07
14636,0.8155747808970946,0.4751409680281649,0.6095238095238095,0.7457338503049679,1.0009284795292877,9,11,10.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
13562,0.9710919224913932,0.4751409680281649,0.8666666666666667,0.4387301155412169,0.03879276703904156,10,13,7.0,82,9,True,2024,41,Valero Texas Open,2024-04-07
26096,0.9519691054240297,0.4336501354612215,0.3333333333333333,0.33229226388875394,0.477958230748379,8,13,1.0,82,9,True,2024,41,Valero Texas Open,2024-04-07
17538,0.8376120663446801,0.3833823960051169,0.6476190476190475,0.33729192377583644,0.9661405284906,6,11,25.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
22085,0.7851362478276034,0.3833823960051169,0.5333333333333333,0.0,0.07766160673255108,4,9,75.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
17646,0.8710659977212474,0.3833823960051169,0.5083333333333333,0.0,0.3848436362572165,5,10,10.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
19870,0.8598049371301166,0.3435148785054477,0.525,0.5394127707541762,-0.711027976709251,9,11,2.0,82,9,True,2024,41,Valero Texas Open,2024-04-07
10419,0.9398200866182387,0.32122336334434237,0.7333333333333333,0.48239672714198256,-0.33436945948344826,9,13,14.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
8825,0.8650271993792062,0.2763307286448941,0.7333333333333334,0.11865082064388235,-0.16589937522178919,6,11,25.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
17536,0.69321704507839,0.2763307286448941,0.19999999999999998,0.7429086456703625,0.03305983318876345,7,7,51.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
18634,0.8684573871119565,0.24238751704287229,0.8,0.45046498294576665,0.08683767888988679,8,12,58.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
14578,0.9010357085660949,0.24238751704287229,0.7809523809523808,0.4192814871680255,-0.5781234119230375,8,14,4.0,82,9,True,2024,41,Valero Texas Open,2024-04-07
17365,0.8142820326642641,0.24238751704287229,0.7466666666666666,0.5190579843936758,1.8679519694974758,9,10,14.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
12425,0.8582049363885194,0.2158232644847682,0.6,0.5756989320454391,-2.123419751652622,8,12,5.0,82,9,True,2024,41,Valero Texas Open,2024-04-07
23602,0.753682588274957,0.2158232644847682,0.43333333333333335,0.4629617032854908,1.4017021399344165,4,8,75.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
14502,0.8253695647703915,0.2158232644847682,0.44999999999999996,0.44038743720057916,-1.020585416477297,6,9,39.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
24968,0.820202942535333,0.2158232644847682,0.5151515151515151,0.12959273907508723,0.07323448428625931,6,11,39.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
18103,0.9156162710845218,0.2158232644847682,0.7333333333333334,0.4629617032854908,-1.2137611946661988,7,12,25.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
6430,0.8576433555770652,0.19446768889884142,0.5333333333333333,0.09192766284120615,1.4517276761160736,6,10,14.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
14704,0.8139726736652739,0.19446768889884142,0.7333333333333334,0.6831357439241257,-2.2098867961814608,8,11,14.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
25569,0.7558111793309404,0.19446768889884142,0.36,0.6192217244696668,1.445123857564415,7,8,14.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
18554,0.8490890625586034,0.19446768889884142,0.4666666666666667,0.516614030143722,-0.8377245207885541,7,10,58.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
27194,0.7510461441189773,0.1769256089532587,0.3,0.4629617032854908,-0.3677227915850355,4,9,58.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
23475,0.841526551942954,0.16225927981842728,0.7333333333333334,0.42334778003440005,0.1268873745489523,9,11,58.0,82,9,False,2024,41,Valero Texas Open,2024-04-07
