username,entryId,eventName,eventDate,selection,winnings
DKWoods,wrhv6kg,Masters Tournament,2026-04-09,Cameron Young,1080000.00
Dreamweaver816,78hz953,Masters Tournament,2026-04-09,Scottie Scheffler,2430000.00
Enicola0922,m3h6yyp,Masters Tournament,2026-04-09,Bryson DeChambeau,0.00
FlyingArmbar,p8hnkv6,Masters Tournament,2026-04-09,Cameron Young,1080000.00
GH23,erhw7xv,Masters Tournament,2026-04-09,Xander Schauffele,630000.00
GlizzyAtTheTurn,0dhkr87,Masters Tournament,2026-04-09,Jon Rahm,83250.00
GopherHockey19,m3h87mr,Masters Tournament,2026-04-09,Rory McIlroy,4500000.00
halliam1114,p8hdz40,Masters Tournament,2026-04-09,Xander Schauffele,630000.00
Jackson1441,43h9m9d,Masters Tournament,2026-04-09,Scottie Scheffler,2430000.00
JLUDEOBV,43h9376,Masters Tournament,2026-04-09,Ludvig Aberg,252000.00
jonescurtisw,dnhzxey,Masters Tournament,2026-04-09,Matt Fitzpatrick,315000.00
jtsalvetti,vnh36vq,Masters Tournament,2026-04-09,Xander Schauffele,630000.00
Jwhit25,53he4g4,Masters Tournament,2026-04-09,Scottie Scheffler,2430000.00
Kbhoff,36hmp75,Masters Tournament,2026-04-09,Tommy Fleetwood,146250.00
kotsko,36hmm9z,Masters Tournament,2026-04-09,Bryson DeChambeau,0.00
Kriegs,m3h6nm8,Masters Tournament,2026-04-09,Bryson DeChambeau,0.00
linkcalhoun,p8hd469,Masters Tournament,2026-04-09,Patrick Reed,427500.00
Mbrowder,nehqwrq,Masters Tournament,2026-04-09,Bryson DeChambeau,0.00
MWalker9,53h0vzo,Masters Tournament,2026-04-09,Bryson DeChambeau,0.00
newcastle21,8vh9ek9,Masters Tournament,2026-04-09,Sungjae Im,69750.00
Nikopmelis,36hmn6j,Masters Tournament,2026-04-09,Jon Rahm,83250.00
one007,x0h7nzj,Masters Tournament,2026-04-09,Xander Schauffele,630000.00
Ottomatic,r8h6myq,Masters Tournament,2026-04-09,Ludvig Aberg,252000.00
pbyrne11,wrhmp93,Masters Tournament,2026-04-09,Cameron Young,1080000.00
picksixer360,m3h8mey,Masters Tournament,2026-04-09,Jon Rahm,83250.00
Pjh5165,36hm6vj,Masters Tournament,2026-04-09,Rory McIlroy,4500000.00
Ponta01,x0h7wo6,Masters Tournament,2026-04-09,Jon Rahm,83250.00
Rjsut727,erh7z6m,Masters Tournament,2026-04-09,Ludvig Aberg,252000.00
Rye1987,36hm5jq,Masters Tournament,2026-04-09,Scottie Scheffler,2430000.00
SJUPRIDE10,64hmvvv,Masters Tournament,2026-04-09,Matt Fitzpatrick,315000.00
Skibasher,m3h6p00,Masters Tournament,2026-04-09,Scottie Scheffler,2430000.00
Sullivanchris01,53hepg6,Masters Tournament,2026-04-09,Tommy Fleetwood,146250.00
talktob,vnh4gw5,Masters Tournament,2026-04-09,Patrick Reed,427500.00
Tbargie,dnhzpdq,Masters Tournament,2026-04-09,Bryson DeChambeau,0.00
ThePME,36hogo7,Masters Tournament,2026-04-09,Rory McIlroy,4500000.00
tice0101,x0h73j9,Masters Tournament,2026-04-09,Jon Rahm,83250.00
Tiger4040,wrhm9kd,Masters Tournament,2026-04-09,Scottie Scheffler,2430000.00
Walshy0104,m3h80k9,Masters Tournament,2026-04-09,Jon Rahm,83250.00
Zsather,nehqkoz,Masters Tournament,2026-04-09,Xander Schauffele,630000.00
ADmun,m3h8gxx,RBC Heritage,2026-04-16,Scottie Scheffler,2160000.00
AKsREVENGE,oohwwvx,RBC Heritage,2026-04-16,Russell Henley,142750.00
andylicious,78ho83z,RBC Heritage,2026-04-16,Shane Lowry,55300.00
balvari,0dh4357,RBC Heritage,2026-04-16,Sepp Straka,55300.00
Bdavis7916,k6hyezx,RBC Heritage,2026-04-16,Matt Fitzpatrick,3600000.00
BigBoKnows,53h0gr5,RBC Heritage,2026-04-16,Scottie Scheffler,2160000.00
BigCat97,8vh9q4n,RBC Heritage,2026-04-16,Xander Schauffele,399250.00
bpark88,36hm5ov,RBC Heritage,2026-04-16,Xander Schauffele,399250.00
Cdimming,8vh9jk5,RBC Heritage,2026-04-16,Sam Burns,256694.00
Cjlemoin,gkh3m67,RBC Heritage,2026-04-16,Sudarshan Yellamaraju,43500.00
DKWoods,wrhv6kg,RBC Heritage,2026-04-16,Justin Thomas,31000.00
Dreamweaver816,78hz953,RBC Heritage,2026-04-16,Matt Fitzpatrick,3600000.00
Enicola0922,m3h6yyp,RBC Heritage,2026-04-16,Matt Fitzpatrick,3600000.00
FlyingArmbar,p8hnkv6,RBC Heritage,2026-04-16,Xander Schauffele,399250.00
GH23,erhw7xv,RBC Heritage,2026-04-16,Scottie Scheffler,2160000.00
GlizzyAtTheTurn,0dhkr87,RBC Heritage,2026-04-16,Scottie Scheffler,2160000.00
GopherHockey19,m3h87mr,RBC Heritage,2026-04-16,Matt Fitzpatrick,3600000.00
halliam1114,p8hdz40,RBC Heritage,2026-04-16,Viktor Hovland,55300.00
Jackson1441,43h9m9d,RBC Heritage,2026-04-16,Patrick Cantlay,555000.00
JLUDEOBV,43h9376,RBC Heritage,2026-04-16,Russell Henley,142750.00
jonescurtisw,dnhzxey,RBC Heritage,2026-04-16,Russell Henley,142750.00
jtsalvetti,vnh36vq,RBC Heritage,2026-04-16,Jordan Spieth,92444.00
Jwhit25,53he4g4,RBC Heritage,2026-04-16,Russell Henley,142750.00
Kbhoff,36hmp75,RBC Heritage,2026-04-16,Maverick McNealy,256694.00
kotsko,36hmm9z,RBC Heritage,2026-04-16,Patrick Cantlay,555000.00
Kriegs,m3h6nm8,RBC Heritage,2026-04-16,Matt Fitzpatrick,3600000.00
linkcalhoun,p8hd469,RBC Heritage,2026-04-16,Scottie Scheffler,2160000.00
Mbrowder,nehqwrq,RBC Heritage,2026-04-16,Xander Schauffele,399250.00
MWalker9,53h0vzo,RBC Heritage,2026-04-16,Russell Henley,142750.00
newcastle21,8vh9ek9,RBC Heritage,2026-04-16,Maverick McNealy,256694.00
Nikopmelis,36hmn6j,RBC Heritage,2026-04-16,Tommy Fleetwood,43500.00
one007,x0h7nzj,RBC Heritage,2026-04-16,Tommy Fleetwood,43500.00
Ottomatic,r8h6myq,RBC Heritage,2026-04-16,Matt Fitzpatrick,3600000.00
pbyrne11,wrhmp93,RBC Heritage,2026-04-16,Scottie Scheffler,2160000.00
picksixer360,m3h8mey,RBC Heritage,2026-04-16,Scottie Scheffler,2160000.00
Pjh5165,36hm6vj,RBC Heritage,2026-04-16,Chris Gotterup,142750.00
Ponta01,x0h7wo6,RBC Heritage,2026-04-16,Scottie Scheffler,2160000.00
Rjsut727,erh7z6m,RBC Heritage,2026-04-16,Xander Schauffele,399250.00
Rye1987,36hm5jq,RBC Heritage,2026-04-16,Matt Fitzpatrick,3600000.00
SJUPRIDE10,64hmvvv,RBC Heritage,2026-04-16,Tommy Fleetwood,43500.00
Skibasher,m3h6p00,RBC Heritage,2026-04-16,Justin Thomas,31000.00
Sullivanchris01,53hepg6,RBC Heritage,2026-04-16,Sam Burns,256694.00
talktob,vnh4gw5,RBC Heritage,2026-04-16,Patrick Cantlay,555000.00
Tbargie,dnhzpdq,RBC Heritage,2026-04-16,Patrick Cantlay,555000.00
ThePME,36hogo7,RBC Heritage,2026-04-16,Min Woo Lee,36500.00
tice0101,x0h73j9,RBC Heritage,2026-04-16,Russell Henley,142750.00
Tiger4040,wrhm9kd,RBC Heritage,2026-04-16,Ludvig Aberg,823333.00
Walshy0104,m3h80k9,RBC Heritage,2026-04-16,Tommy Fleetwood,43500.00
Zsather,nehqkoz,RBC Heritage,2026-04-16,Matt Fitzpatrick,3600000.00
ADmun,m3h8gxx,Cadillac Championship,2026-04-30,Cameron Young,3600000.00
AKsREVENGE,oohwwvx,Cadillac Championship,2026-04-30,Cameron Young,3600000.00
andylicious,78ho83z,Cadillac Championship,2026-04-30,Scottie Scheffler,2160000.00
balvari,0dh4357,Cadillac Championship,2026-04-30,Chris Gotterup,72182.00
Bdavis7916,k6hyezx,Cadillac Championship,2026-04-30,Min Woo Lee,260600.00
BigBoKnows,53h0gr5,Cadillac Championship,2026-04-30,Russell Henley,48500.00
BigCat97,8vh9q4n,Cadillac Championship,2026-04-30,Cameron Young,3600000.00
bpark88,36hm5ov,Cadillac Championship,2026-04-30,Viktor Hovland,72182.00
Cdimming,8vh9jk5,Cadillac Championship,2026-04-30,Collin Morikawa,41500.00
Cjlemoin,gkh3m67,Cadillac Championship,2026-04-30,Scottie Scheffler,2160000.00
DKWoods,wrhv6kg,Cadillac Championship,2026-04-30,Min Woo Lee,260600.00
Dreamweaver816,78hz953,Cadillac Championship,2026-04-30,Cameron Young,3600000.00
Enicola0922,m3h6yyp,Cadillac Championship,2026-04-30,Si Woo Kim,826667.00
FlyingArmbar,p8hnkv6,Cadillac Championship,2026-04-30,Chris Gotterup,72182.00
GH23,erhw7xv,Cadillac Championship,2026-04-30,Collin Morikawa,41500.00
GlizzyAtTheTurn,0dhkr87,Cadillac Championship,2026-04-30,Hideki Matsuyama,46000.00
GopherHockey19,m3h87mr,Cadillac Championship,2026-04-30,Cameron Young,3600000.00
halliam1114,p8hdz40,Cadillac Championship,2026-04-30,Justin Thomas,167143.00
Jackson1441,43h9m9d,Cadillac Championship,2026-04-30,Viktor Hovland,72182.00
JLUDEOBV,43h9376,Cadillac Championship,2026-04-30,Cameron Young,3600000.00
jonescurtisw,dnhzxey,Cadillac Championship,2026-04-30,Cameron Young,3600000.00
jtsalvetti,vnh36vq,Cadillac Championship,2026-04-30,Scottie Scheffler,2160000.00
Jwhit25,53he4g4,Cadillac Championship,2026-04-30,Min Woo Lee,260600.00
Kbhoff,36hmp75,Cadillac Championship,2026-04-30,Jake Knapp,0.00
kotsko,36hmm9z,Cadillac Championship,2026-04-30,Scottie Scheffler,2160000.00
Kriegs,m3h6nm8,Cadillac Championship,2026-04-30,Cameron Young,3600000.00
linkcalhoun,p8hd469,Cadillac Championship,2026-04-30,Gary Woodland,72182.00
Mbrowder,nehqwrq,Cadillac Championship,2026-04-30,Cameron Young,3600000.00
MWalker9,53h0vzo,Cadillac Championship,2026-04-30,Scottie Scheffler,2160000.00
newcastle21,8vh9ek9,Cadillac Championship,2026-04-30,Scottie Scheffler,2160000.00
Nikopmelis,36hmn6j,Cadillac Championship,2026-04-30,Cameron Young,3600000.00
one007,x0h7nzj,Cadillac Championship,2026-04-30,Scottie Scheffler,2160000.00
Ottomatic,r8h6myq,Cadillac Championship,2026-04-30,Scottie Scheffler,2160000.00
pbyrne11,wrhmp93,Cadillac Championship,2026-04-30,Si Woo Kim,826667.00
picksixer360,m3h8mey,Cadillac Championship,2026-04-30,Cameron Young,3600000.00
Pjh5165,36hm6vj,Cadillac Championship,2026-04-30,Scottie Scheffler,2160000.00
Ponta01,x0h7wo6,Cadillac Championship,2026-04-30,Cameron Young,3600000.00
Rjsut727,erh7z6m,Cadillac Championship,2026-04-30,Akshay Bhatia,167143.00
Rye1987,36hm5jq,Cadillac Championship,2026-04-30,Cameron Young,3600000.00
SJUPRIDE10,64hmvvv,Cadillac Championship,2026-04-30,Cameron Young,3600000.00
Skibasher,m3h6p00,Cadillac Championship,2026-04-30,Min Woo Lee,260600.00
Sullivanchris01,53hepg6,Cadillac Championship,2026-04-30,Collin Morikawa,41500.00
talktob,vnh4gw5,Cadillac Championship,2026-04-30,Harris English,44500.00
Tbargie,dnhzpdq,Cadillac Championship,2026-04-30,Adam Scott,826667.00
ThePME,36hogo7,Cadillac Championship,2026-04-30,Scottie Scheffler,2160000.00
tice0101,x0h73j9,Cadillac Championship,2026-04-30,Scottie Scheffler,2160000.00
Tiger4040,wrhm9kd,Cadillac Championship,2026-04-30,Cameron Young,3600000.00
Walshy0104,m3h80k9,Cadillac Championship,2026-04-30,Cameron Young,3600000.00
Zsather,nehqkoz,Cadillac Championship,2026-04-30,Cameron Young,3600000.00
