season,league_id,event_name,event_date,event_key,event_id,entry_id,username,player_name,dg_id,raw_winnings,event_order,start_date,event_name_sched,event_name_key,phase,year,close_odds,event_tier,pick_band,performance_risk,allocation_risk
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,78hp55w,Bjrobins123,Jon Rahm,19195,57200.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,12.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,oohqvv9,CashMonet,Jon Rahm,19195,57200.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,12.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,64h9g9w,chrismurf21,Jon Rahm,19195,57200.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,12.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,neh7mge,docpalm,Xander Schauffele,19895,620000.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,15.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,wrhd5vm,Donkosaurus,Scottie Scheffler,18417,3600000.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,5.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,ykhw95j,Dreamweaver816,Jordan Spieth,14636,0.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,26.0,major,normie,0.5,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,k6hx6gd,Enicola0922,Joaquin Niemann,18079,175500.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,31.0,major,normie,0.5,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,8vh0gp4,epab2350,Brooks Koepka,16243,57200.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,17.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,36h6jv5,GlizzyAtTheTurn,Jordan Spieth,14636,0.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,26.0,major,normie,0.5,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,wrhd3n7,golfprotriplets,Brooks Koepka,16243,57200.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,17.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,ykhwrxr,halliam1114,Cameron Young,26651,540000.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,51.0,major,longshot,1.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,m3hgm7j,HLAXERS,Brooks Koepka,16243,57200.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,17.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,wrhdgg8,itsabucslife1,Jon Rahm,19195,57200.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,12.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,oohq00q,JermRussLFG,Hideki Matsuyama,13562,86000.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,19.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,vnhv54n,JLUDEOBV,Jon Rahm,19195,57200.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,12.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,oohq04p,joempike,Scottie Scheffler,18417,3600000.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,5.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,dnhqx8j,jonescurtisw,Jon Rahm,19195,57200.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,12.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,qzhk84y,josen1,Cameron Smith,15856,695000.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,46.0,major,normie,0.5,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,0dh95e7,jtsalvetti,Will Zalatoris,19428,540000.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,46.0,major,normie,0.5,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,36hx0j9,JustDan,Brooks Koepka,16243,57200.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,17.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,gkhdr46,Kbhoff,Jon Rahm,19195,57200.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,12.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,78hp4ro,linkcalhoun,Joaquin Niemann,18079,175500.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,31.0,major,normie,0.5,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,64he6nw,Mohmo,Jon Rahm,19195,57200.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,12.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,gkhd55z,nausetsurf,Jon Rahm,19195,57200.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,12.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,53hpydy,one007,Hideki Matsuyama,13562,86000.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,19.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,jjhzgoz,pangomango,Xander Schauffele,19895,620000.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,15.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,64hep78,pbyrne11,Hideki Matsuyama,13562,86000.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,19.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,erhp3gm,picksixer360,Joaquin Niemann,18079,175500.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,31.0,major,normie,0.5,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,53hpqnr,Pitch12,Rory McIlroy,10091,175500.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,11.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,k6hd763,Rjsut727,Bryson DeChambeau,19841,695000.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,41.0,major,normie,0.5,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,ykhy67v,SamDanes26,Jordan Spieth,14636,0.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,26.0,major,normie,0.5,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,53hpkgw,Sandell,Jordan Spieth,14636,0.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,26.0,major,normie,0.5,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,qzh6rzp,Skibasher,Brooks Koepka,16243,57200.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,17.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,k6hx9nj,strokes3410,Scottie Scheffler,18417,3600000.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,5.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,dnhq46j,tboland1324,Hideki Matsuyama,13562,86000.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,19.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,r8h9kov,theWhistlesGoWo,Jon Rahm,19195,57200.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,12.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,64h9jd8,thorrr,Brooks Koepka,16243,57200.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,17.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,qzh6p30,tice0101,Scottie Scheffler,18417,3600000.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,5.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,wrhdqy3,Tiger4040,Scottie Scheffler,18417,3600000.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,5.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,wrhdz40,vegatime99,Brooks Koepka,16243,57200.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,17.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,neh7k0d,Walshy0104,Brooks Koepka,16243,57200.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,17.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,nehvyvz,Wickednick,Jon Rahm,19195,57200.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,12.0,major,elite,0.0,0.0
2024,2024_small,Masters Tournament,2024-04-11,Masters Tournament_2024-04-11,14,43hrm4d,zjb23,Hideki Matsuyama,13562,86000.0,,2024-04-14,Masters Tournament,masters tournament,early,2024,19.0,major,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,jjhzg65,9thGreenAtNine,Matt Fitzpatrick,17646,136500.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,26.0,signature,normie,0.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,64h9j7o,AKsREVENGE,Xander Schauffele,19895,220100.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,13.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,43hrmz5,anpyanks,Patrick Cantlay,15466,1160000.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,17.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,dnhqm0e,balvari,Tommy Fleetwood,12294,49450.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,19.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,qzhkx78,BigCat97,Cameron Young,26651,43600.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,31.0,signature,normie,0.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,78hp55w,Bjrobins123,Xander Schauffele,19895,220100.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,13.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,oohqvv9,CashMonet,Tommy Fleetwood,12294,49450.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,19.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,64h9g9w,chrismurf21,Matt Fitzpatrick,17646,136500.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,26.0,signature,normie,0.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,neh7mge,docpalm,Patrick Cantlay,15466,1160000.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,17.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,wrhd5vm,Donkosaurus,Ludvig Aberg,23950,521000.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,15.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,ykhw95j,Dreamweaver816,Shane Lowry,13900,42600.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,41.0,signature,normie,0.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,k6hx6gd,Enicola0922,Xander Schauffele,19895,220100.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,13.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,8vh0gp4,epab2350,Tommy Fleetwood,12294,49450.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,19.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,36h6jv5,GlizzyAtTheTurn,Matt Fitzpatrick,17646,136500.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,26.0,signature,normie,0.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,wrhd3n7,golfprotriplets,Collin Morikawa,22085,581000.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,19.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,ykhwrxr,halliam1114,Sepp Straka,17511,702750.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,71.0,signature,longshot,1.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,m3hgm7j,HLAXERS,Shane Lowry,13900,42600.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,41.0,signature,normie,0.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,wrhdgg8,itsabucslife1,Patrick Cantlay,15466,1160000.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,17.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,oohq00q,JermRussLFG,Cameron Young,26651,43600.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,31.0,signature,normie,0.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,vnhv54n,JLUDEOBV,Matt Fitzpatrick,17646,136500.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,26.0,signature,normie,0.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,oohq04p,joempike,Patrick Cantlay,15466,1160000.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,17.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,dnhqx8j,jonescurtisw,Tommy Fleetwood,12294,49450.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,19.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,qzhk84y,josen1,Max Homa,17538,46200.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,26.0,signature,normie,0.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,0dh95e7,jtsalvetti,Matt Fitzpatrick,17646,136500.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,26.0,signature,normie,0.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,36hx0j9,JustDan,Collin Morikawa,22085,581000.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,19.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,gkhdr46,Kbhoff,Ludvig Aberg,23950,521000.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,15.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,78hp4ro,linkcalhoun,Will Zalatoris,19428,62660.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,31.0,signature,normie,0.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,m3h790r,logandempsey20,Patrick Cantlay,15466,1160000.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,17.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,64he6nw,Mohmo,Cameron Young,26651,43600.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,31.0,signature,normie,0.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,gkhd55z,nausetsurf,Akshay Bhatia,26096,220100.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,56.0,signature,longshot,1.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,53hpydy,one007,Ludvig Aberg,23950,521000.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,15.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,jjhzgoz,pangomango,Tommy Fleetwood,12294,49450.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,19.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,64hep78,pbyrne11,Tommy Fleetwood,12294,49450.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,19.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,erhp3gm,picksixer360,Patrick Cantlay,15466,1160000.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,17.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,53hpqnr,Pitch12,Tom Kim,24766,220100.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,46.0,signature,normie,0.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,k6hd763,Rjsut727,Wyndham Clark,23604,1160000.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,36.0,signature,normie,0.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,ykhy67v,SamDanes26,Shane Lowry,13900,42600.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,41.0,signature,normie,0.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,53hpkgw,Sandell,Matt Fitzpatrick,17646,136500.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,26.0,signature,normie,0.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,qzh6rzp,Skibasher,Shane Lowry,13900,42600.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,41.0,signature,normie,0.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,k6hx9nj,strokes3410,Matt Fitzpatrick,17646,136500.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,26.0,signature,normie,0.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,dnhq46j,tboland1324,Patrick Cantlay,15466,1160000.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,17.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,r8h9kov,theWhistlesGoWo,Tommy Fleetwood,12294,49450.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,19.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,64h9jd8,thorrr,Patrick Cantlay,15466,1160000.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,17.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,qzh6p30,tice0101,Max Homa,17538,46200.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,26.0,signature,normie,0.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,wrhdqy3,Tiger4040,Patrick Cantlay,15466,1160000.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,17.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,wrhdz40,vegatime99,Tom Kim,24766,220100.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,46.0,signature,normie,0.5,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,neh7k0d,Walshy0104,Collin Morikawa,22085,581000.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,19.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,nehvyvz,Wickednick,Xander Schauffele,19895,220100.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,13.0,signature,elite,0.0,0.0
2024,2024_small,RBC Heritage,2024-04-18,RBC Heritage_2024-04-18,12,43hrm4d,zjb23,Ludvig Aberg,23950,521000.0,,2024-04-21,RBC Heritage,rbc heritage,early,2024,15.0,signature,elite,0.0,0.0
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,jjhzg65,9thGreenAtNine,Tom Hoge,15575,33725.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,2024,29.0,regular,normie,0.5,0.25
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,64h9j7o,AKsREVENGE,Tom Hoge,15575,33725.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,2024,29.0,regular,normie,0.5,0.25
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,43hrmz5,anpyanks,Tom Kim,24766,22406.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,2024,31.0,regular,normie,0.5,0.25
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,dnhqm0e,balvari,Alex Noren,10419,655500.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,2024,26.0,regular,normie,0.5,0.25
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,qzhkx78,BigCat97,Tom Kim,24766,22406.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,2024,31.0,regular,normie,0.5,0.25
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,78hp55w,Bjrobins123,Si Woo Kim,14609,165232.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,2024,19.0,regular,elite,0.0,1.0
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,oohqvv9,CashMonet,Min Woo Lee,16841,77425.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,2024,26.0,regular,normie,0.5,0.25
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,64h9g9w,chrismurf21,Luke List,7960,52293.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,2024,91.0,regular,longshot,1.0,0.0
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,neh7mge,docpalm,Tom Kim,24766,22406.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,2024,31.0,regular,normie,0.5,0.25
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,wrhd5vm,Donkosaurus,Tom Kim,24766,22406.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,2024,31.0,regular,normie,0.5,0.25
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,ykhw95j,Dreamweaver816,Stephan Jaeger,16394,112100.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,2024,26.0,regular,normie,0.5,0.25
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,k6hx6gd,Enicola0922,Will Zalatoris,19428,0.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,,,regular,normie,0.5,0.25
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,8vh0gp4,epab2350,Tom Hoge,15575,33725.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,2024,29.0,regular,normie,0.5,0.25
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,36h6jv5,GlizzyAtTheTurn,Adam Scott,6430,52293.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,2024,23.0,regular,normie,0.5,0.25
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,wrhd3n7,golfprotriplets,Jordan Spieth,14636,0.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,2024,17.0,regular,elite,0.0,1.0
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,ykhwrxr,halliam1114,Keith Mitchell,17365,112100.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,2024,36.0,regular,normie,0.5,0.25
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,m3hgm7j,HLAXERS,Sungjae Im,17488,0.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,,,regular,normie,0.5,0.25
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,wrhdgg8,itsabucslife1,Min Woo Lee,16841,77425.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,2024,26.0,regular,normie,0.5,0.25
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,oohq00q,JermRussLFG,Tom Hoge,15575,33725.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,2024,29.0,regular,normie,0.5,0.25
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,vnhv54n,JLUDEOBV,Si Woo Kim,14609,165232.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,2024,19.0,regular,elite,0.0,1.0
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,oohq04p,joempike,Tom Kim,24766,22406.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,2024,31.0,regular,normie,0.5,0.25
2024,2024_small,THE CJ CUP Byron Nelson,2024-05-02,THE CJ CUP Byron Nelson_2024-05-02,19,dnhqx8j,jonescurtisw,Jordan Spieth,14636,0.0,,2024-05-05,THE CJ CUP Byron Nelson,the cj cup byron nelson,early,2024,17.0,regular,elite,0.0,1.0
