season,league_id,event_name,event_date,event_key,event_id,entry_id,username,player_name,dg_id,raw_winnings
2024,2024_small,Cognizant Classic in The Palm Beaches,2024-02-29,Cognizant Classic in The Palm Beaches_2024-02-29,10,wrhdgg8,itsabucslife1,Byeong Hun An,14459.0,87750.0
2024,2024_small,Cognizant Classic in The Palm Beaches,2024-02-29,Cognizant Classic in The Palm Beaches_2024-02-29,10,oohq00q,JermRussLFG,Stephan Jaeger,16394.0,0.0
2024,2024_small,Cognizant Classic in The Palm Beaches,2024-02-29,Cognizant Classic in The Palm Beaches_2024-02-29,10,vnhv54n,JLUDEOBV,Eric Cole,21756.0,0.0
2024,2024_small,Cognizant Classic in The Palm Beaches,2024-02-29,Cognizant Classic in The Palm Beaches_2024-02-29,10,oohq04p,joempike,Eric Cole,21756.0,0.0
2024,2024_small,Cognizant Classic in The Palm Beaches,2024-02-29,Cognizant Classic in The Palm Beaches_2024-02-29,10,dnhqx8j,jonescurtisw,Eric Cole,21756.0,0.0
2024,2024_small,Cognizant Classic in The Palm Beaches,2024-02-29,Cognizant Classic in The Palm Beaches_2024-02-29,10,qzhk84y,josen1,Sungjae Im,17488.0,0.0
2024,2024_small,Cognizant Classic in The Palm Beaches,2024-02-29,Cognizant Classic in The Palm Beaches_2024-02-29,10,0dh95e7,jtsalvetti,J.T. Poston,21554.0,19170.0
2024,2024_small,Cognizant Classic in The Palm Beaches,2024-02-29,Cognizant Classic in The Palm Beaches_2024-02-29,10,36hx0j9,JustDan,Cameron Young,26651.0,344250.0
2024,2024_small,Cognizant Classic in The Palm Beaches,2024-02-29,Cognizant Classic in The Palm Beaches_2024-02-29,10,gkhdr46,Kbhoff,Russell Henley,14578.0,32850.0
2024,2024_small,Cognizant Classic in The Palm Beaches,2024-02-29,Cognizant Classic in The Palm Beaches_2024-02-29,10,78hp4ro,linkcalhoun,Cameron Young,26651.0,344250.0
2024,2024_small,Cognizant Classic in The Palm Beaches,2024-02-29,Cognizant Classic in The Palm Beaches_2024-02-29,10,m3h790r,logandempsey20,Denny McCarthy,19870.0,0.0
2024,2024_small,Cognizant Classic in The Palm Beaches,2024-02-29,Cognizant Classic in The Palm Beaches_2024-02-29,10,64he6nw,Mohmo,Eric Cole,21756.0,0.0
2024,2024_small,Cognizant Classic in The Palm Beaches,2024-02-29,Cognizant Classic in The Palm Beaches_2024-02-29,10,gkhd55z,nausetsurf,Russell Henley,14578.0,32850.0
2024,2024_small,Cognizant Classic in The Palm Beaches,2024-02-29,Cognizant Classic in The Palm Beaches_2024-02-29,10,53hpydy,one007,Byeong Hun An,14459.0,87750.0
2024,2024_small,Cognizant Classic in The Palm Beaches,2024-02-29,Cognizant Classic in The Palm Beaches_2024-02-29,10,jjhzgoz,pangomango,Shane Lowry,13900.0,344250.0
2024,2024_small,Cognizant Classic in The Palm Beaches,2024-02-29,Cognizant Classic in The Palm Beaches_2024-02-29,10,64hep78,pbyrne11,Eric Cole,21756.0,0.0
2024,2024_small,Cognizant Classic in The Palm Beaches,2024-02-29,Cognizant Classic in The Palm Beaches_2024-02-29,10,erhp3gm,picksixer360,Russell Henley,14578.0,32850.0
2024,2024_small,Cognizant Classic in The Palm Beaches,2024-02-29,Cognizant Classic in The Palm Beaches_2024-02-29,10,53hpqnr,Pitch12,Shane Lowry,13900.0,344250.0
2024,2024_small,Cognizant Classic in The Palm Beaches,2024-02-29,Cognizant Classic in The Palm Beaches_2024-02-29,10,k6hd763,Rjsut727,Eric Cole,21756.0,0.0
2024,2024_small,Cognizant Classic in The Palm Beaches,2024-02-29,Cognizant Classic in The Palm Beaches_2024-02-29,10,ykhy67v,SamDanes26,Cameron Young,26651.0,344250.0
