username,entryId,eventName,eventDate,selection,winnings
pbyrne11,jjhmnzj,Charles Schwab Challenge,2025-05-22,Tommy Fleetwood,427500.00
picksixer360,p8h94mo,Charles Schwab Challenge,2025-05-22,Maverick McNealy,0.00
Pjh5165,36h6038,Charles Schwab Challenge,2025-05-22,Maverick McNealy,0.00
Rjsut727,qzhy7mq,Charles Schwab Challenge,2025-05-22,Davis Riley,0.00
rnadams480,43hxwkx,Charles Schwab Challenge,2025-05-22,Aaron Rai,0.00
Sandell,0dh4yxe,Charles Schwab Challenge,2025-05-22,Jordan Spieth,42334.00
Skibasher,jjhk5xo,Charles Schwab Challenge,2025-05-22,Ben Griffin,1710000.00
strokes3410,43hq9ex,Charles Schwab Challenge,2025-05-22,Harris English,22262.00
Sullivanchris01,0dh9x7r,Charles Schwab Challenge,2025-05-22,Maverick McNealy,0.00
thorrr,k6hy553,Charles Schwab Challenge,2025-05-22,Jordan Spieth,42334.00
tice0101,gkhw4xy,Charles Schwab Challenge,2025-05-22,Daniel Berger,0.00
Tiger4040,qzhkdgm,Charles Schwab Challenge,2025-05-22,Daniel Berger,0.00
vegatime99,wrh834r,Charles Schwab Challenge,2025-05-22,Bud Cauley,655500.00
Walshy0104,53h86q4,Charles Schwab Challenge,2025-05-22,J.T. Poston,42334.00
zjb23,x0h77jq,Charles Schwab Challenge,2025-05-22,J.J. Spaun,299725.00
9thGreenAtNine,ykh55y6,the Memorial Tournament presented by Workday,2025-05-29,Collin Morikawa,250667.00
AKsREVENGE,53h8379,the Memorial Tournament presented by Workday,2025-05-29,Hideki Matsuyama,94000.00
AndinoSmiles,ykh50k3,the Memorial Tournament presented by Workday,2025-05-29,Viktor Hovland,159000.00
BigBoKnows,vnhodz8,the Memorial Tournament presented by Workday,2025-05-29,Collin Morikawa,250667.00
BigCat97,ooh8wv8,the Memorial Tournament presented by Workday,2025-05-29,Sepp Straka,1400000.00
Caleb2023,43hxj44,the Memorial Tournament presented by Workday,2025-05-29,Collin Morikawa,250667.00
Cdimming,53h00jr,the Memorial Tournament presented by Workday,2025-05-29,Si Woo Kim,114857.00
Dreamweaver816,43hx430,the Memorial Tournament presented by Workday,2025-05-29,Daniel Berger,0.00
Enicola0922,qzhk4d9,the Memorial Tournament presented by Workday,2025-05-29,Viktor Hovland,159000.00
GlizzyAtTheTurn,78hzo75,the Memorial Tournament presented by Workday,2025-05-29,Scottie Scheffler,4000000.00
golfprotriplets,p8hdx4o,the Memorial Tournament presented by Workday,2025-05-29,Collin Morikawa,250667.00
halliam1114,64h9ovg,the Memorial Tournament presented by Workday,2025-05-29,Collin Morikawa,250667.00
JermRussLFG,k6hdm7n,the Memorial Tournament presented by Workday,2025-05-29,Si Woo Kim,114857.00
JLUDEOBV,k6hd3vg,the Memorial Tournament presented by Workday,2025-05-29,Collin Morikawa,250667.00
joempike,0dh97eo,the Memorial Tournament presented by Workday,2025-05-29,Collin Morikawa,250667.00
jonescurtisw,oohnzzy,the Memorial Tournament presented by Workday,2025-05-29,Scottie Scheffler,4000000.00
jtsalvetti,78hg7gx,the Memorial Tournament presented by Workday,2025-05-29,Xander Schauffele,159000.00
Kbhoff,k6hdexv,the Memorial Tournament presented by Workday,2025-05-29,Keegan Bradley,603200.00
kbreardonPGA,zphy5wn,the Memorial Tournament presented by Workday,2025-05-29,Scottie Scheffler,4000000.00
Koronin,p8hdnq8,the Memorial Tournament presented by Workday,2025-05-29,Viktor Hovland,159000.00
kotsko,vnh3m0z,the Memorial Tournament presented by Workday,2025-05-29,Patrick Cantlay,415000.00
Kuzoben,nehv68n,the Memorial Tournament presented by Workday,2025-05-29,Patrick Cantlay,415000.00
kylemendel,p8hde67,the Memorial Tournament presented by Workday,2025-05-29,Matt Fitzpatrick,114857.00
linkcalhoun,r8hryjj,the Memorial Tournament presented by Workday,2025-05-29,Tommy Fleetwood,319000.00
MasterJ12thMan,k6hy7vy,the Memorial Tournament presented by Workday,2025-05-29,Collin Morikawa,250667.00
mp925,x0h7qno,the Memorial Tournament presented by Workday,2025-05-29,Patrick Cantlay,415000.00
MVVPP2024,qzhkmpj,the Memorial Tournament presented by Workday,2025-05-29,Si Woo Kim,114857.00
MWalker9,53h0555,the Memorial Tournament presented by Workday,2025-05-29,Viktor Hovland,159000.00
newcastle21,78hzx7g,the Memorial Tournament presented by Workday,2025-05-29,Scottie Scheffler,4000000.00
Nikopmelis,78hg6oy,the Memorial Tournament presented by Workday,2025-05-29,Viktor Hovland,159000.00
NinnaNation,gkh936n,the Memorial Tournament presented by Workday,2025-05-29,Matt Fitzpatrick,114857.00
one007,zphyqd8,the Memorial Tournament presented by Workday,2025-05-29,Tommy Fleetwood,319000.00
OrangeBirds8,m3hgno7,the Memorial Tournament presented by Workday,2025-05-29,Viktor Hovland,159000.00
pangomango,0dh9xrv,the Memorial Tournament presented by Workday,2025-05-29,Scottie Scheffler,4000000.00
pbyrne11,jjhmnzj,the Memorial Tournament presented by Workday,2025-05-29,Sepp Straka,1400000.00
picksixer360,p8h94mo,the Memorial Tournament presented by Workday,2025-05-29,Collin Morikawa,250667.00
Pjh5165,36h6038,the Memorial Tournament presented by Workday,2025-05-29,Viktor Hovland,159000.00
Rjsut727,qzhy7mq,the Memorial Tournament presented by Workday,2025-05-29,Viktor Hovland,159000.00
rnadams480,43hxwkx,the Memorial Tournament presented by Workday,2025-05-29,Viktor Hovland,159000.00
Sandell,0dh4yxe,the Memorial Tournament presented by Workday,2025-05-29,Viktor Hovland,159000.00
Skibasher,jjhk5xo,the Memorial Tournament presented by Workday,2025-05-29,Ludvig Aberg,319000.00
strokes3410,43hq9ex,the Memorial Tournament presented by Workday,2025-05-29,Si Woo Kim,114857.00
Sullivanchris01,0dh9x7r,the Memorial Tournament presented by Workday,2025-05-29,Corey Conners,159000.00
thorrr,k6hy553,the Memorial Tournament presented by Workday,2025-05-29,Xander Schauffele,159000.00
tice0101,gkhw4xy,the Memorial Tournament presented by Workday,2025-05-29,Patrick Cantlay,415000.00
Tiger4040,qzhkdgm,the Memorial Tournament presented by Workday,2025-05-29,Scottie Scheffler,4000000.00
vegatime99,wrh834r,the Memorial Tournament presented by Workday,2025-05-29,Sungjae Im,319000.00
Walshy0104,53h86q4,the Memorial Tournament presented by Workday,2025-05-29,Viktor Hovland,159000.00
zjb23,x0h77jq,the Memorial Tournament presented by Workday,2025-05-29,Patrick Cantlay,415000.00
9thGreenAtNine,ykh55y6,RBC Canadian Open,2025-06-05,Sam Burns,1068200.00
AKsREVENGE,53h8379,RBC Canadian Open,2025-06-05,Ryan Fox,1764000.00
AndinoSmiles,ykh50k3,RBC Canadian Open,2025-06-05,Sungjae Im,0.00
BigBoKnows,vnhodz8,RBC Canadian Open,2025-06-05,Corey Conners,64353.00
BigCat97,ooh8wv8,RBC Canadian Open,2025-06-05,Corey Conners,64353.00
Caleb2023,43hxj44,RBC Canadian Open,2025-06-05,Keith Mitchell,64353.00
Cdimming,53h00jr,RBC Canadian Open,2025-06-05,Robert MacIntyre,44660.00
Dreamweaver816,43hx430,RBC Canadian Open,2025-06-05,Taylor Pendrith,64353.00
Enicola0922,qzhk4d9,RBC Canadian Open,2025-06-05,Harry Hall,86730.00
GlizzyAtTheTurn,78hzo75,RBC Canadian Open,2025-06-05,Corey Conners,64353.00
halliam1114,64h9ovg,RBC Canadian Open,2025-06-05,Byeong Hun An,330750.00
JermRussLFG,k6hdm7n,RBC Canadian Open,2025-06-05,Luke Clanton,0.00
JLUDEOBV,k6hd3vg,RBC Canadian Open,2025-06-05,Sam Burns,1068200.00
joempike,0dh97eo,RBC Canadian Open,2025-06-05,Keith Mitchell,64353.00
jonescurtisw,oohnzzy,RBC Canadian Open,2025-06-05,Robert MacIntyre,44660.00
jtsalvetti,78hg7gx,RBC Canadian Open,2025-06-05,Keith Mitchell,64353.00
Kbhoff,k6hdexv,RBC Canadian Open,2025-06-05,Taylor Pendrith,64353.00
kbreardonPGA,zphy5wn,RBC Canadian Open,2025-06-05,Taylor Pendrith,64353.00
Koronin,p8hdnq8,RBC Canadian Open,2025-06-05,Byeong Hun An,330750.00
kotsko,vnh3m0z,RBC Canadian Open,2025-06-05,Taylor Pendrith,64353.00
Kuzoben,nehv68n,RBC Canadian Open,2025-06-05,Shane Lowry,180810.00
kylemendel,p8hde67,RBC Canadian Open,2025-06-05,Sam Burns,1068200.00
linkcalhoun,r8hryjj,RBC Canadian Open,2025-06-05,Corey Conners,64353.00
MasterJ12thMan,k6hy7vy,RBC Canadian Open,2025-06-05,Robert MacIntyre,44660.00
mp925,x0h7qno,RBC Canadian Open,2025-06-05,Thomas Detry,125277.00
MVVPP2024,qzhkmpj,RBC Canadian Open,2025-06-05,Robert MacIntyre,44660.00
MWalker9,53h0555,RBC Canadian Open,2025-06-05,Ludvig Aberg,180810.00
newcastle21,78hzx7g,RBC Canadian Open,2025-06-05,Corey Conners,64353.00
Nikopmelis,78hg6oy,RBC Canadian Open,2025-06-05,Taylor Pendrith,64353.00
NinnaNation,gkh936n,RBC Canadian Open,2025-06-05,Taylor Pendrith,64353.00
one007,zphyqd8,RBC Canadian Open,2025-06-05,Shane Lowry,180810.00
OrangeBirds8,m3hgno7,RBC Canadian Open,2025-06-05,Harry Hall,86730.00
pangomango,0dh9xrv,RBC Canadian Open,2025-06-05,Taylor Pendrith,64353.00
pbyrne11,jjhmnzj,RBC Canadian Open,2025-06-05,Luke Clanton,0.00
picksixer360,p8h94mo,RBC Canadian Open,2025-06-05,Nick Taylor,180810.00
Pjh5165,36h6038,RBC Canadian Open,2025-06-05,Sam Burns,1068200.00
Rjsut727,qzhy7mq,RBC Canadian Open,2025-06-05,Sam Burns,1068200.00
rnadams480,43hxwkx,RBC Canadian Open,2025-06-05,Taylor Pendrith,64353.00
Sandell,0dh4yxe,RBC Canadian Open,2025-06-05,Robert MacIntyre,44660.00
strokes3410,43hq9ex,RBC Canadian Open,2025-06-05,Robert MacIntyre,44660.00
Sullivanchris01,0dh9x7r,RBC Canadian Open,2025-06-05,Sungjae Im,0.00
thorrr,k6hy553,RBC Canadian Open,2025-06-05,Sam Burns,1068200.00
tice0101,gkhw4xy,RBC Canadian Open,2025-06-05,Taylor Pendrith,64353.00
Tiger4040,qzhkdgm,RBC Canadian Open,2025-06-05,Robert MacIntyre,44660.00
vegatime99,wrh834r,RBC Canadian Open,2025-06-05,Wyndham Clark,21854.00
Walshy0104,53h86q4,RBC Canadian Open,2025-06-05,Corey Conners,64353.00
9thGreenAtNine,ykh55y6,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
AKsREVENGE,53h8379,U.S. Open,2025-06-12,Xander Schauffele,349741.00
AndinoSmiles,ykh50k3,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
BigBoKnows,vnhodz8,U.S. Open,2025-06-12,Jon Rahm,615786.00
BigCat97,ooh8wv8,U.S. Open,2025-06-12,Jon Rahm,615786.00
Caleb2023,43hxj44,U.S. Open,2025-06-12,Jon Rahm,615786.00
Cdimming,53h00jr,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
Dreamweaver816,43hx430,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
Enicola0922,qzhk4d9,U.S. Open,2025-06-12,Jon Rahm,615786.00
GlizzyAtTheTurn,78hzo75,U.S. Open,2025-06-12,Joaquin Niemann,0.00
golfprotriplets,p8hdx4o,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
halliam1114,64h9ovg,U.S. Open,2025-06-12,Jordan Spieth,161489.00
JermRussLFG,k6hdm7n,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
JLUDEOBV,k6hd3vg,U.S. Open,2025-06-12,Jon Rahm,615786.00
joempike,0dh97eo,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
jonescurtisw,oohnzzy,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
jtsalvetti,78hg7gx,U.S. Open,2025-06-12,Jon Rahm,615786.00
Kbhoff,k6hdexv,U.S. Open,2025-06-12,Joaquin Niemann,0.00
kbreardonPGA,zphy5wn,U.S. Open,2025-06-12,Collin Morikawa,161489.00
Koronin,p8hdnq8,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
kotsko,vnh3m0z,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
Kuzoben,nehv68n,U.S. Open,2025-06-12,Jon Rahm,615786.00
kylemendel,p8hde67,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
linkcalhoun,r8hryjj,U.S. Open,2025-06-12,Jordan Spieth,161489.00
MasterJ12thMan,k6hy7vy,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
mp925,x0h7qno,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
MVVPP2024,qzhkmpj,U.S. Open,2025-06-12,Xander Schauffele,349741.00
MWalker9,53h0555,U.S. Open,2025-06-12,Xander Schauffele,349741.00
newcastle21,78hzx7g,U.S. Open,2025-06-12,Jon Rahm,615786.00
Nikopmelis,78hg6oy,U.S. Open,2025-06-12,Joaquin Niemann,0.00
NinnaNation,gkh936n,U.S. Open,2025-06-12,Si Woo Kim,73014.00
one007,zphyqd8,U.S. Open,2025-06-12,Collin Morikawa,161489.00
OrangeBirds8,m3hgno7,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
pangomango,0dh9xrv,U.S. Open,2025-06-12,Joaquin Niemann,0.00
pbyrne11,jjhmnzj,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
picksixer360,p8h94mo,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
Pjh5165,36h6038,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
Rjsut727,qzhy7mq,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
rnadams480,43hxwkx,U.S. Open,2025-06-12,Jon Rahm,615786.00
Sandell,0dh4yxe,U.S. Open,2025-06-12,Xander Schauffele,349741.00
Skibasher,jjhk5xo,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
strokes3410,43hq9ex,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
Sullivanchris01,0dh9x7r,U.S. Open,2025-06-12,Sepp Straka,0.00
thorrr,k6hy553,U.S. Open,2025-06-12,Shane Lowry,0.00
tice0101,gkhw4xy,U.S. Open,2025-06-12,Jon Rahm,615786.00
Tiger4040,qzhkdgm,U.S. Open,2025-06-12,Jon Rahm,615786.00
vegatime99,wrh834r,U.S. Open,2025-06-12,Bryson DeChambeau,0.00
Walshy0104,53h86q4,U.S. Open,2025-06-12,Joaquin Niemann,0.00
zjb23,x0h77jq,U.S. Open,2025-06-12,Scottie Scheffler,615786.00
9thGreenAtNine,ykh55y6,Travelers Championship,2025-06-19,Jordan Spieth,0.00
AKsREVENGE,53h8379,Travelers Championship,2025-06-19,Russell Henley,1760000.00
AndinoSmiles,ykh50k3,Travelers Championship,2025-06-19,Sam Burns,252563.00
BigBoKnows,vnhodz8,Travelers Championship,2025-06-19,Xander Schauffele,42250.00
BigCat97,ooh8wv8,Travelers Championship,2025-06-19,Cameron Young,46500.00
Caleb2023,43hxj44,Travelers Championship,2025-06-19,Viktor Hovland,0.00
Cdimming,53h00jr,Travelers Championship,2025-06-19,Ben Griffin,360000.00
Dreamweaver816,43hx430,Travelers Championship,2025-06-19,Sungjae Im,42250.00
Enicola0922,qzhk4d9,Travelers Championship,2025-06-19,Jordan Spieth,0.00
GlizzyAtTheTurn,78hzo75,Travelers Championship,2025-06-19,Justin Thomas,540000.00
golfprotriplets,p8hdx4o,Travelers Championship,2025-06-19,Sepp Straka,54286.00
halliam1114,64h9ovg,Travelers Championship,2025-06-19,Xander Schauffele,42250.00
JLUDEOBV,k6hd3vg,Travelers Championship,2025-06-19,Xander Schauffele,42250.00
joempike,0dh97eo,Travelers Championship,2025-06-19,Cameron Young,46500.00
jonescurtisw,oohnzzy,Travelers Championship,2025-06-19,Xander Schauffele,42250.00
jtsalvetti,78hg7gx,Travelers Championship,2025-06-19,Viktor Hovland,0.00
Kbhoff,k6hdexv,Travelers Championship,2025-06-19,Shane Lowry,54286.00
kbreardonPGA,zphy5wn,Travelers Championship,2025-06-19,Ben Griffin,360000.00
Koronin,p8hdnq8,Travelers Championship,2025-06-19,Sungjae Im,42250.00
kotsko,vnh3m0z,Travelers Championship,2025-06-19,Sepp Straka,54286.00
Kuzoben,nehv68n,Travelers Championship,2025-06-19,Viktor Hovland,0.00
kylemendel,p8hde67,Travelers Championship,2025-06-19,Patrick Cantlay,440000.00
linkcalhoun,r8hryjj,Travelers Championship,2025-06-19,Collin Morikawa,72000.00
MasterJ12thMan,k6hy7vy,Travelers Championship,2025-06-19,Viktor Hovland,0.00
mp925,x0h7qno,Travelers Championship,2025-06-19,Keegan Bradley,3600000.00
MVVPP2024,qzhkmpj,Travelers Championship,2025-06-19,Keegan Bradley,3600000.00
MWalker9,53h0555,Travelers Championship,2025-06-19,Cameron Young,46500.00
newcastle21,78hzx7g,Travelers Championship,2025-06-19,Sepp Straka,54286.00
Nikopmelis,78hg6oy,Travelers Championship,2025-06-19,Justin Thomas,540000.00
NinnaNation,gkh936n,Travelers Championship,2025-06-19,Max Greyserman,90500.00
one007,zphyqd8,Travelers Championship,2025-06-19,Viktor Hovland,0.00
OrangeBirds8,m3hgno7,Travelers Championship,2025-06-19,Cameron Young,46500.00
pangomango,0dh9xrv,Travelers Championship,2025-06-19,Xander Schauffele,42250.00
pbyrne11,jjhmnzj,Travelers Championship,2025-06-19,Robert MacIntyre,252563.00
picksixer360,p8h94mo,Travelers Championship,2025-06-19,Keegan Bradley,3600000.00
Pjh5165,36h6038,Travelers Championship,2025-06-19,Cameron Young,46500.00
Rjsut727,qzhy7mq,Travelers Championship,2025-06-19,Patrick Cantlay,440000.00
rnadams480,43hxwkx,Travelers Championship,2025-06-19,Sepp Straka,54286.00
Sandell,0dh4yxe,Travelers Championship,2025-06-19,Daniel Berger,72000.00
Skibasher,jjhk5xo,Travelers Championship,2025-06-19,Jordan Spieth,0.00
strokes3410,43hq9ex,Travelers Championship,2025-06-19,Cameron Young,46500.00
Sullivanchris01,0dh9x7r,Travelers Championship,2025-06-19,Taylor Pendrith,154500.00
thorrr,k6hy553,Travelers Championship,2025-06-19,Justin Thomas,540000.00
tice0101,gkhw4xy,Travelers Championship,2025-06-19,Ben Griffin,360000.00
Tiger4040,qzhkdgm,Travelers Championship,2025-06-19,Keegan Bradley,3600000.00
vegatime99,wrh834r,Travelers Championship,2025-06-19,Akshay Bhatia,45500.00
Walshy0104,53h86q4,Travelers Championship,2025-06-19,Justin Thomas,540000.00
zjb23,x0h77jq,Travelers Championship,2025-06-19,Russell Henley,1760000.00
9thGreenAtNine,ykh55y6,Rocket Classic,2025-06-26,Wyndham Clark,0.00
AKsREVENGE,53h8379,Rocket Classic,2025-06-26,Keegan Bradley,36000.00
AndinoSmiles,ykh50k3,Rocket Classic,2025-06-26,Davis Thompson,47931.00
BigBoKnows,vnhodz8,Rocket Classic,2025-06-26,Min Woo Lee,172000.00
BigCat97,ooh8wv8,Rocket Classic,2025-06-26,Hideki Matsuyama,172000.00
Caleb2023,43hxj44,Rocket Classic,2025-06-26,Ben Griffin,172000.00
Cdimming,53h00jr,Rocket Classic,2025-06-26,Matt Fitzpatrick,261600.00
Dreamweaver816,43hx430,Rocket Classic,2025-06-26,Akshay Bhatia,70080.00
Enicola0922,qzhk4d9,Rocket Classic,2025-06-26,Cameron Young,27091.00
GlizzyAtTheTurn,78hzo75,Rocket Classic,2025-06-26,Collin Morikawa,261600.00
golfprotriplets,p8hdx4o,Rocket Classic,2025-06-26,Wyndham Clark,0.00
halliam1114,64h9ovg,Rocket Classic,2025-06-26,Si Woo Kim,16992.00
JermRussLFG,k6hdm7n,Rocket Classic,2025-06-26,Cameron Young,27091.00
JLUDEOBV,k6hd3vg,Rocket Classic,2025-06-26,Luke Clanton,21024.00
joempike,0dh97eo,Rocket Classic,2025-06-26,Stephan Jaeger,0.00
jonescurtisw,oohnzzy,Rocket Classic,2025-06-26,Ben Griffin,172000.00
jtsalvetti,78hg7gx,Rocket Classic,2025-06-26,Cameron Young,27091.00
Kbhoff,k6hdexv,Rocket Classic,2025-06-26,Patrick Cantlay,58560.00
kbreardonPGA,zphy5wn,Rocket Classic,2025-06-26,Min Woo Lee,172000.00
Koronin,p8hdnq8,Rocket Classic,2025-06-26,Patrick Cantlay,58560.00
kotsko,vnh3m0z,Rocket Classic,2025-06-26,Luke Clanton,21024.00
Kuzoben,nehv68n,Rocket Classic,2025-06-26,Chris Gotterup,70080.00
kylemendel,p8hde67,Rocket Classic,2025-06-26,Akshay Bhatia,70080.00
linkcalhoun,r8hryjj,Rocket Classic,2025-06-26,Hideki Matsuyama,172000.00
MasterJ12thMan,k6hy7vy,Rocket Classic,2025-06-26,Ben Griffin,172000.00
mp925,x0h7qno,Rocket Classic,2025-06-26,Cameron Young,27091.00
MVVPP2024,qzhkmpj,Rocket Classic,2025-06-26,Luke Clanton,21024.00
MWalker9,53h0555,Rocket Classic,2025-06-26,Jake Knapp,432000.00
newcastle21,78hzx7g,Rocket Classic,2025-06-26,Harry Hall,172000.00
Nikopmelis,78hg6oy,Rocket Classic,2025-06-26,Cameron Young,27091.00
NinnaNation,gkh936n,Rocket Classic,2025-06-26,Collin Morikawa,261600.00
one007,zphyqd8,Rocket Classic,2025-06-26,Harry Hall,172000.00
pangomango,0dh9xrv,Rocket Classic,2025-06-26,Cameron Young,27091.00
pbyrne11,jjhmnzj,Rocket Classic,2025-06-26,Patrick Cantlay,58560.00
picksixer360,p8h94mo,Rocket Classic,2025-06-26,Cameron Young,27091.00
Pjh5165,36h6038,Rocket Classic,2025-06-26,Keith Mitchell,0.00
Rjsut727,qzhy7mq,Rocket Classic,2025-06-26,Keith Mitchell,0.00
rnadams480,43hxwkx,Rocket Classic,2025-06-26,Cameron Young,27091.00
Sandell,0dh4yxe,Rocket Classic,2025-06-26,Ben Griffin,172000.00
Skibasher,jjhk5xo,Rocket Classic,2025-06-26,Si Woo Kim,16992.00
strokes3410,43hq9ex,Rocket Classic,2025-06-26,Ben Griffin,172000.00
Sullivanchris01,0dh9x7r,Rocket Classic,2025-06-26,Wyndham Clark,0.00
thorrr,k6hy553,Rocket Classic,2025-06-26,Si Woo Kim,16992.00
tice0101,gkhw4xy,Rocket Classic,2025-06-26,Cameron Young,27091.00
Tiger4040,qzhkdgm,Rocket Classic,2025-06-26,Ben Griffin,172000.00
vegatime99,wrh834r,Rocket Classic,2025-06-26,Byeong Hun An,21024.00
Walshy0104,53h86q4,Rocket Classic,2025-06-26,Cameron Young,27091.00
zjb23,x0h77jq,Rocket Classic,2025-06-26,Davis Thompson,47931.00
9thGreenAtNine,ykh55y6,John Deere Classic,2025-07-03,Chris Gotterup,91980.00
AKsREVENGE,53h8379,John Deere Classic,2025-07-03,Michael Thorbjornsen,91980.00
AndinoSmiles,ykh50k3,John Deere Classic,2025-07-03,Kevin Yu,91980.00
BigBoKnows,vnhodz8,John Deere Classic,2025-07-03,Denny McCarthy,174300.00
BigCat97,ooh8wv8,John Deere Classic,2025-07-03,Ben Griffin,0.00
Caleb2023,43hxj44,John Deere Classic,2025-07-03,Jake Knapp,91980.00
Cdimming,53h00jr,John Deere Classic,2025-07-03,Denny McCarthy,174300.00
Dreamweaver816,43hx430,John Deere Classic,2025-07-03,Kevin Yu,91980.00
Enicola0922,qzhk4d9,John Deere Classic,2025-07-03,Denny McCarthy,174300.00
GlizzyAtTheTurn,78hzo75,John Deere Classic,2025-07-03,Jake Knapp,91980.00
golfprotriplets,p8hdx4o,John Deere Classic,2025-07-03,J.T. Poston,0.00
halliam1114,64h9ovg,John Deere Classic,2025-07-03,Kevin Yu,91980.00
JermRussLFG,k6hdm7n,John Deere Classic,2025-07-03,Denny McCarthy,174300.00
JLUDEOBV,k6hd3vg,John Deere Classic,2025-07-03,Ben Griffin,0.00
joempike,0dh97eo,John Deere Classic,2025-07-03,Davis Thompson,128100.00
jonescurtisw,oohnzzy,John Deere Classic,2025-07-03,Denny McCarthy,174300.00
jtsalvetti,78hg7gx,John Deere Classic,2025-07-03,Ben Griffin,0.00
Kbhoff,k6hdexv,John Deere Classic,2025-07-03,Ben Griffin,0.00
kbreardonPGA,zphy5wn,John Deere Classic,2025-07-03,Denny McCarthy,174300.00
Koronin,p8hdnq8,John Deere Classic,2025-07-03,J.T. Poston,0.00
kotsko,vnh3m0z,John Deere Classic,2025-07-03,Denny McCarthy,174300.00
kylemendel,p8hde67,John Deere Classic,2025-07-03,Luke Clanton,0.00
linkcalhoun,r8hryjj,John Deere Classic,2025-07-03,Jake Knapp,91980.00
MasterJ12thMan,k6hy7vy,John Deere Classic,2025-07-03,J.T. Poston,0.00
mp925,x0h7qno,John Deere Classic,2025-07-03,Chris Kirk,18396.00
MVVPP2024,qzhkmpj,John Deere Classic,2025-07-03,Denny McCarthy,174300.00
MWalker9,53h0555,John Deere Classic,2025-07-03,Ben Griffin,0.00
newcastle21,78hzx7g,John Deere Classic,2025-07-03,J.T. Poston,0.00
Nikopmelis,78hg6oy,John Deere Classic,2025-07-03,Denny McCarthy,174300.00
NinnaNation,gkh936n,John Deere Classic,2025-07-03,Keith Mitchell,24964.00
one007,zphyqd8,John Deere Classic,2025-07-03,Chris Gotterup,91980.00
OrangeBirds8,m3hgno7,John Deere Classic,2025-07-03,Michael Kim,0.00
pangomango,0dh9xrv,John Deere Classic,2025-07-03,Ben Griffin,0.00
pbyrne11,jjhmnzj,John Deere Classic,2025-07-03,Chris Gotterup,91980.00
picksixer360,p8h94mo,John Deere Classic,2025-07-03,Denny McCarthy,174300.00
Pjh5165,36h6038,John Deere Classic,2025-07-03,J.T. Poston,0.00
Rjsut727,qzhy7mq,John Deere Classic,2025-07-03,Ben Griffin,0.00
rnadams480,43hxwkx,John Deere Classic,2025-07-03,Ben Griffin,0.00
Sandell,0dh4yxe,John Deere Classic,2025-07-03,Michael Thorbjornsen,91980.00
strokes3410,43hq9ex,John Deere Classic,2025-07-03,Denny McCarthy,174300.00
Sullivanchris01,0dh9x7r,John Deere Classic,2025-07-03,Kevin Yu,91980.00
thorrr,k6hy553,John Deere Classic,2025-07-03,Lucas Glover,278250.00
tice0101,gkhw4xy,John Deere Classic,2025-07-03,Chris Kirk,18396.00
Tiger4040,qzhkdgm,John Deere Classic,2025-07-03,Denny McCarthy,174300.00
vegatime99,wrh834r,John Deere Classic,2025-07-03,Justin Lower,24964.00
Walshy0104,53h86q4,John Deere Classic,2025-07-03,Michael Thorbjornsen,91980.00
zjb23,x0h77jq,John Deere Classic,2025-07-03,Thriston Lawrence,24964.00
9thGreenAtNine,ykh55y6,Genesis Scottish Open,2025-07-10,Rasmus Hojgaard,0.00
AKsREVENGE,53h8379,Genesis Scottish Open,2025-07-10,Robert MacIntyre,19800.00
AndinoSmiles,ykh50k3,Genesis Scottish Open,2025-07-10,Ryan Fox,19800.00
BigBoKnows,vnhodz8,Genesis Scottish Open,2025-07-10,Robert MacIntyre,19800.00
BigCat97,ooh8wv8,Genesis Scottish Open,2025-07-10,Sam Burns,34860.00
Caleb2023,43hxj44,Genesis Scottish Open,2025-07-10,Robert MacIntyre,19800.00
Cdimming,53h00jr,Genesis Scottish Open,2025-07-10,Viktor Hovland,189675.00
Dreamweaver816,43hx430,Genesis Scottish Open,2025-07-10,Matt Fitzpatrick,407250.00
Enicola0922,qzhk4d9,Genesis Scottish Open,2025-07-10,Robert MacIntyre,19800.00
GlizzyAtTheTurn,78hzo75,Genesis Scottish Open,2025-07-10,Matt Fitzpatrick,407250.00
halliam1114,64h9ovg,Genesis Scottish Open,2025-07-10,Ludvig Aberg,233400.00
JermRussLFG,k6hdm7n,Genesis Scottish Open,2025-07-10,Matt Fitzpatrick,407250.00
