tour,year,season,event_completed,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots,eagles_or_better,birdies,pars,bogies,doubles_or_worse,finish_num,round_date
LIV,2026,2026,2026-02-07,Riyadh,1027,"Lee, Richard",12413,T13,2,Riyadh Golf Club,1027,72.0,,,70.0,-0.467,2.216,-0.389,-1.465,0.362,-0.105,320.532,0.286,0.611,,,,,,0.0,5.0,10.0,3.0,0.0,13,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"Lee, Richard",12413,T13,1,Riyadh Golf Club,1027,72.0,,,69.0,-0.685,-0.761,1.369,1.042,1.65,0.965,308.669,0.643,0.889,,,,,,0.0,3.0,15.0,0.0,0.0,13,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Smith, Cameron",15856,T13,4,Riyadh Golf Club,1027,72.0,,,65.0,0.818,1.412,-0.308,0.92,2.024,2.842,298.929,0.714,0.722,,,,,,0.0,8.0,9.0,1.0,0.0,13,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Smith, Cameron",15856,T13,3,Riyadh Golf Club,1027,72.0,,,68.0,0.263,0.787,-0.381,-0.142,0.263,0.526,331.575,0.429,0.667,,,,,,0.0,7.0,8.0,3.0,0.0,13,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"Smith, Cameron",15856,T13,2,Riyadh Golf Club,1027,72.0,,,71.0,-2.246,1.033,0.565,-0.458,1.14,-1.105,312.854,0.429,0.722,,,,,,0.0,3.0,13.0,2.0,0.0,13,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"Smith, Cameron",15856,T13,1,Riyadh Golf Club,1027,72.0,,,69.0,0.209,1.169,0.276,-0.689,0.756,0.965,296.975,0.429,0.778,,,,,,0.0,5.0,11.0,2.0,0.0,13,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Ortiz, Carlos",14735,T13,4,Riyadh Golf Club,1027,72.0,,,68.0,-0.888,0.294,0.199,0.238,0.731,-0.158,317.322,0.357,0.833,,,,,,0.0,5.0,12.0,1.0,0.0,13,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Ortiz, Carlos",14735,T13,3,Riyadh Golf Club,1027,72.0,,,65.0,0.786,1.428,1.628,-0.316,2.74,3.526,326.318,0.357,0.722,,,,,,0.0,9.0,7.0,2.0,0.0,13,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"Ortiz, Carlos",14735,T13,2,Riyadh Golf Club,1027,72.0,,,70.0,-0.556,0.589,-0.707,0.568,0.45,-0.105,300.726,0.571,0.778,,,,,,0.0,4.0,12.0,2.0,0.0,13,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"DeChambeau, Bryson",19841,T17,1,Riyadh Golf Club,1027,72.0,,,68.0,-0.295,0.969,0.267,1.025,2.26,1.965,332.906,0.571,0.833,,,,,,0.0,6.0,11.0,0.0,1.0,17,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"DeChambeau, Bryson",19841,T17,2,Riyadh Golf Club,1027,72.0,,,71.0,-4.047,-0.122,0.851,2.212,2.941,-1.105,328.514,0.571,0.889,,,,,,0.0,2.0,15.0,1.0,0.0,17,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"DeChambeau, Bryson",19841,T17,3,Riyadh Golf Club,1027,72.0,,,67.0,1.643,-0.601,-0.41,0.894,-0.117,1.526,331.836,0.571,0.833,,,,,,0.0,6.0,11.0,1.0,0.0,17,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"DeChambeau, Bryson",19841,T17,4,Riyadh Golf Club,1027,72.0,,,68.0,-0.58,-0.433,0.167,0.688,0.422,-0.158,343.139,0.429,0.778,,,,,,0.0,5.0,12.0,1.0,0.0,17,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Hellgren, Bjorn",16231,T22,4,Riyadh Golf Club,1027,72.0,,,66.0,1.19,-0.029,0.779,-0.097,0.652,1.842,320.568,0.571,0.778,,,,,,0.0,8.0,8.0,2.0,0.0,22,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Hellgren, Bjorn",16231,T22,3,Riyadh Golf Club,1027,72.0,,,67.0,0.964,-0.693,0.177,1.078,0.562,1.526,335.325,0.714,0.833,,,,,,1.0,4.0,12.0,1.0,0.0,22,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"Hellgren, Bjorn",16231,T22,2,Riyadh Golf Club,1027,72.0,,,70.0,-1.403,0.744,0.509,0.044,1.297,-0.105,290.103,0.5,0.722,,,,,,0.0,3.0,14.0,1.0,0.0,22,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"Hellgren, Bjorn",16231,T22,1,Riyadh Golf Club,1027,72.0,,,72.0,-1.747,0.125,0.602,-1.015,-0.289,-2.035,301.837,0.429,0.722,,,,,,0.0,4.0,10.0,4.0,0.0,22,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Niemann, Joaquin",18079,T22,4,Riyadh Golf Club,1027,72.0,,,68.0,0.228,-0.055,-0.336,0.005,-0.386,-0.158,333.654,0.5,0.778,,,,,,0.0,6.0,10.0,2.0,0.0,22,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Niemann, Joaquin",18079,T22,3,Riyadh Golf Club,1027,72.0,,,70.0,-2.408,0.713,0.135,0.087,0.935,-1.474,315.69,0.643,0.667,,,,,,0.0,4.0,12.0,2.0,0.0,22,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"Niemann, Joaquin",18079,T22,2,Riyadh Golf Club,1027,72.0,,,69.0,-0.983,-0.454,1.238,1.094,1.878,0.895,313.208,0.643,0.778,,,,,,0.0,6.0,9.0,3.0,0.0,22,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"Niemann, Joaquin",18079,T22,1,Riyadh Golf Club,1027,72.0,,,68.0,1.553,-0.806,0.477,0.741,0.412,1.965,302.011,0.429,0.778,,,,,,1.0,3.0,13.0,1.0,0.0,22,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Johnson, Dustin",12422,T17,4,Riyadh Golf Club,1027,72.0,,,64.0,1.667,3.025,0.092,-0.943,2.175,3.842,302.394,0.286,0.5,,,,,,0.0,8.0,10.0,0.0,0.0,17,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Ortiz, Carlos",14735,T13,1,Riyadh Golf Club,1027,72.0,,,70.0,0.334,0.278,0.831,-1.478,-0.369,-0.035,327.324,0.286,0.611,,,,,,0.0,3.0,14.0,1.0,0.0,13,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Johnson, Dustin",12422,T17,3,Riyadh Golf Club,1027,72.0,,,71.0,-0.961,1.5,-2.805,-0.207,-1.512,-2.474,315.535,0.5,0.611,,,,,,0.0,4.0,11.0,3.0,0.0,17,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"Johnson, Dustin",12422,T17,1,Riyadh Golf Club,1027,72.0,,,72.0,0.126,-0.334,-1.468,-0.359,-2.161,-2.035,284.383,0.429,0.778,,,,,,0.0,1.0,16.0,1.0,0.0,17,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Asaji, Yosuke",12637,T17,4,Riyadh Golf Club,1027,72.0,,,64.0,-1.124,-0.338,1.227,1.077,1.966,3.842,333.699,0.643,0.833,,,,,,0.0,9.0,8.0,1.0,0.0,17,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Asaji, Yosuke",12637,T17,3,Riyadh Golf Club,1027,72.0,,,73.0,0.618,-1.492,1.378,0.022,-0.092,-4.474,329.907,0.286,0.722,,,,,,0.0,5.0,9.0,2.0,2.0,17,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"Asaji, Yosuke",12637,T17,2,Riyadh Golf Club,1027,72.0,,,69.0,1.164,-0.355,-0.088,0.174,-0.269,0.895,314.442,0.429,0.889,,,,,,0.0,4.0,13.0,1.0,0.0,17,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"Asaji, Yosuke",12637,T17,1,Riyadh Golf Club,1027,72.0,,,68.0,1.891,-0.537,2.663,0.947,3.074,1.965,321.882,0.714,0.944,,,,,,0.0,5.0,12.0,1.0,0.0,17,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"McKibbin, Tom",22322,T17,4,Riyadh Golf Club,1027,72.0,,,67.0,1.4,-0.785,-0.091,0.317,-0.558,0.842,300.294,0.571,0.722,,,,,,0.0,5.0,13.0,0.0,0.0,17,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"McKibbin, Tom",22322,T17,3,Riyadh Golf Club,1027,72.0,,,65.0,1.38,0.162,0.665,1.319,2.147,3.526,319.439,0.786,0.833,,,,,,0.0,7.0,11.0,0.0,0.0,17,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"McKibbin, Tom",22322,T17,2,Riyadh Golf Club,1027,72.0,,,70.0,-0.505,0.973,-1.286,0.713,0.4,-0.105,309.54,0.643,0.667,,,,,,0.0,5.0,10.0,3.0,0.0,17,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"McKibbin, Tom",22322,T17,1,Riyadh Golf Club,1027,72.0,,,72.0,0.172,-0.954,-2.723,1.47,-2.207,-2.035,302.788,0.714,0.611,,,,,,0.0,4.0,11.0,2.0,1.0,17,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Johnson, Dustin",12422,T17,2,Riyadh Golf Club,1027,72.0,,,67.0,3.017,-0.382,0.45,-0.191,-0.123,2.895,303.182,0.714,0.833,,,,,,0.0,6.0,11.0,1.0,0.0,17,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"Gooch, Talor",18580,12,4,Riyadh Golf Club,1027,72.0,,,71.0,-2.261,-0.172,-0.998,0.274,-0.897,-3.158,319.571,0.571,0.667,,,,,,0.0,3.0,13.0,2.0,0.0,12,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Gooch, Talor",18580,12,3,Riyadh Golf Club,1027,72.0,,,67.0,-0.188,1.175,-0.877,1.416,1.714,1.526,315.056,0.714,0.778,,,,,,0.0,5.0,13.0,0.0,0.0,12,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"Gooch, Talor",18580,12,2,Riyadh Golf Club,1027,72.0,,,67.0,-0.026,1.348,0.727,0.845,2.92,2.895,306.079,0.714,0.833,,,,,,0.0,6.0,11.0,1.0,0.0,12,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"Ancer, Abraham",18238,T4,1,Riyadh Golf Club,1027,72.0,,,68.0,0.323,0.167,1.72,-0.246,1.642,1.965,288.546,0.286,0.889,,,,,,1.0,3.0,13.0,1.0,0.0,4,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Pieters, Thomas",13944,T4,4,Riyadh Golf Club,1027,72.0,,,65.0,0.787,0.205,1.763,0.087,2.055,2.842,318.424,0.429,0.944,,,,,,0.0,7.0,11.0,0.0,0.0,4,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Pieters, Thomas",13944,T4,3,Riyadh Golf Club,1027,72.0,,,65.0,3.259,-1.21,1.722,-0.244,0.268,3.526,302.296,0.214,0.722,,,,,,0.0,8.0,9.0,1.0,0.0,4,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"Pieters, Thomas",13944,T4,2,Riyadh Golf Club,1027,72.0,,,68.0,-1.082,0.769,2.045,0.163,2.977,1.895,311.922,0.571,0.778,,,,,,0.0,7.0,8.0,3.0,0.0,4,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"Pieters, Thomas",13944,T4,1,Riyadh Golf Club,1027,72.0,,,70.0,-3.013,2.912,-0.597,0.662,2.977,-0.035,307.104,0.571,0.778,,,,,,0.0,4.0,12.0,2.0,0.0,4,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Puig, David",28984,T4,4,Riyadh Golf Club,1027,72.0,,,65.0,2.74,0.085,-1.211,1.228,0.102,2.842,329.203,0.643,0.778,,,,,,1.0,5.0,12.0,0.0,0.0,4,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Puig, David",28984,T4,3,Riyadh Golf Club,1027,72.0,,,67.0,2.113,0.232,-1.545,0.726,-0.586,1.526,339.147,0.5,0.833,,,,,,1.0,5.0,11.0,0.0,1.0,4,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"Puig, David",28984,T4,2,Riyadh Golf Club,1027,72.0,,,67.0,0.903,-0.291,1.191,1.092,1.991,2.895,329.971,0.5,0.944,,,,,,0.0,6.0,11.0,1.0,0.0,4,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"Puig, David",28984,T4,1,Riyadh Golf Club,1027,72.0,,,69.0,0.473,-0.793,0.047,1.238,0.492,0.965,308.738,0.643,0.889,,,,,,0.0,3.0,15.0,0.0,0.0,4,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Ancer, Abraham",18238,T4,2,Riyadh Golf Club,1027,72.0,,,69.0,0.354,0.818,-0.953,0.677,0.541,0.895,304.55,0.929,0.667,,,,,,0.0,4.0,13.0,1.0,0.0,4,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"Uihlein, Peter",11357,3,4,Riyadh Golf Club,1027,72.0,,,67.0,-2.223,0.804,2.167,0.094,3.065,0.842,329.432,0.429,0.889,,,,,,0.0,5.0,13.0,0.0,0.0,3,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Uihlein, Peter",11357,3,2,Riyadh Golf Club,1027,72.0,,,69.0,1.44,0.371,0.834,-1.75,-0.546,0.895,326.443,0.214,0.722,,,,,,0.0,5.0,11.0,2.0,0.0,3,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"Uihlein, Peter",11357,3,1,Riyadh Golf Club,1027,72.0,,,65.0,3.388,0.052,2.126,-0.601,1.577,4.965,290.278,0.357,0.833,,,,,,1.0,5.0,12.0,0.0,0.0,3,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Rahm, Jon",19195,2,4,Riyadh Golf Club,1027,72.0,,,63.0,1.015,0.992,0.303,2.532,3.827,4.842,346.429,0.714,0.833,,,,,,0.0,9.0,9.0,0.0,0.0,2,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Rahm, Jon",19195,2,3,Riyadh Golf Club,1027,72.0,,,67.0,-0.44,-0.488,0.979,1.475,1.966,1.526,340.165,0.5,0.889,,,,,,0.0,6.0,11.0,1.0,0.0,2,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"Rahm, Jon",19195,2,2,Riyadh Golf Club,1027,72.0,,,68.0,2.768,-1.195,-0.04,0.361,-0.874,1.895,316.169,0.571,0.722,,,,,,0.0,5.0,12.0,1.0,0.0,2,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"Rahm, Jon",19195,2,1,Riyadh Golf Club,1027,72.0,,,67.0,1.843,0.679,-1.37,1.812,1.122,2.965,329.883,0.643,0.889,,,,,,0.0,5.0,13.0,0.0,0.0,2,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Smylie, Elvis",24200,1,4,Riyadh Golf Club,1027,72.0,,,64.0,-0.164,0.346,1.891,1.769,4.006,3.842,335.738,0.857,0.833,,,,,,0.0,8.0,10.0,0.0,0.0,1,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Smylie, Elvis",24200,1,3,Riyadh Golf Club,1027,72.0,,,65.0,2.008,-0.209,0.271,1.457,1.519,3.526,325.376,0.857,0.778,,,,,,1.0,5.0,12.0,0.0,0.0,1,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"Smylie, Elvis",24200,1,2,Riyadh Golf Club,1027,72.0,,,69.0,1.434,0.0,-0.667,0.128,-0.539,0.895,302.871,0.5,0.667,,,,,,0.0,4.0,13.0,1.0,0.0,1,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"Uihlein, Peter",11357,3,3,Riyadh Golf Club,1027,72.0,,,66.0,-0.298,0.022,2.167,0.635,2.825,2.526,341.831,0.429,0.889,,,,,,0.0,7.0,10.0,1.0,0.0,3,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"Kokrak, Jason",12337,T22,1,Riyadh Golf Club,1027,72.0,,,71.0,-1.394,1.372,-0.128,-0.885,0.359,-1.035,305.472,0.429,0.778,,,,,,0.0,4.0,11.0,3.0,0.0,22,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Ancer, Abraham",18238,T4,3,Riyadh Golf Club,1027,72.0,,,65.0,1.212,-0.588,1.839,1.063,2.314,3.526,314.236,0.714,0.833,,,,,,1.0,6.0,10.0,1.0,0.0,4,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"Detry, Thomas",14181,7,1,Riyadh Golf Club,1027,72.0,,,65.0,2.593,0.055,-3.46,-2.224,-5.628,4.965,306.228,0.286,0.5,,,,,,0.0,7.0,11.0,0.0,0.0,7,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Gooch, Talor",18580,12,1,Riyadh Golf Club,1027,72.0,,,67.0,2.159,-0.058,-0.032,0.896,0.806,2.965,296.228,0.571,0.722,,,,,,0.0,6.0,11.0,1.0,0.0,12,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Herbert, Lucas",17064,T9,4,Riyadh Golf Club,1027,72.0,,,64.0,0.393,0.65,1.758,1.041,3.449,3.842,339.529,0.643,0.833,,,,,,0.0,9.0,8.0,1.0,0.0,9,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Herbert, Lucas",17064,T9,3,Riyadh Golf Club,1027,72.0,,,65.0,1.916,0.328,0.221,1.061,1.61,3.526,327.617,0.571,0.722,,,,,,0.0,7.0,11.0,0.0,0.0,9,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"Herbert, Lucas",17064,T9,2,Riyadh Golf Club,1027,72.0,,,67.0,0.037,1.212,1.301,0.345,2.858,2.895,327.794,0.571,0.667,,,,,,0.0,6.0,11.0,1.0,0.0,9,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"Herbert, Lucas",17064,T9,1,Riyadh Golf Club,1027,72.0,,,75.0,-1.002,-2.139,-2.602,0.708,-4.033,-5.035,326.207,0.5,0.611,,,,,,0.0,1.0,13.0,4.0,0.0,9,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"An, Byeong Hun",14459,T9,4,Riyadh Golf Club,1027,72.0,,,67.0,2.976,0.359,-2.017,-0.476,-2.134,0.842,306.139,0.429,0.667,,,,,,0.0,8.0,7.0,3.0,0.0,9,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"An, Byeong Hun",14459,T9,3,Riyadh Golf Club,1027,72.0,,,67.0,-0.366,0.794,0.763,0.336,1.892,1.526,330.022,0.286,0.556,,,,,,0.0,5.0,13.0,0.0,0.0,9,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"An, Byeong Hun",14459,T9,2,Riyadh Golf Club,1027,72.0,,,70.0,-2.192,0.695,1.459,-0.067,2.087,-0.105,322.688,0.357,0.778,,,,,,0.0,3.0,14.0,1.0,0.0,9,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"An, Byeong Hun",14459,T9,1,Riyadh Golf Club,1027,72.0,,,67.0,1.972,0.175,0.926,-0.108,0.993,2.965,305.2,0.429,0.722,,,,,,0.0,5.0,13.0,0.0,0.0,9,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Ancer, Abraham",18238,T4,4,Riyadh Golf Club,1027,72.0,,,66.0,0.912,0.225,0.844,-0.139,0.93,1.842,297.982,0.5,0.722,,,,,,0.0,7.0,10.0,1.0,0.0,4,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Grace, Branden",11952,T9,4,Riyadh Golf Club,1027,72.0,,,64.0,1.701,-0.668,2.812,-0.003,2.141,3.842,315.465,0.429,0.944,,,,,,1.0,6.0,11.0,0.0,0.0,9,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Grace, Branden",11952,T9,2,Riyadh Golf Club,1027,72.0,,,71.0,-1.382,2.579,-2.792,0.489,0.277,-1.105,307.897,0.571,0.611,,,,,,0.0,3.0,14.0,0.0,1.0,9,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"Grace, Branden",11952,T9,1,Riyadh Golf Club,1027,72.0,,,69.0,0.915,0.722,-1.283,0.612,0.05,0.965,312.69,0.571,0.833,,,,,,0.0,4.0,13.0,1.0,0.0,9,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Munoz, Sebastian",20770,8,4,Riyadh Golf Club,1027,72.0,,,66.0,2.16,0.532,0.052,-0.901,-0.318,1.842,299.908,0.429,0.722,,,,,,0.0,7.0,10.0,1.0,0.0,8,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Munoz, Sebastian",20770,8,3,Riyadh Golf Club,1027,72.0,,,69.0,-0.797,-0.359,-0.502,1.185,0.323,-0.474,297.11,0.643,0.778,,,,,,1.0,3.0,12.0,2.0,0.0,8,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"Munoz, Sebastian",20770,8,2,Riyadh Golf Club,1027,72.0,,,68.0,-1.188,0.005,3.429,-0.35,3.083,1.895,285.965,0.357,0.778,,,,,,0.0,6.0,10.0,2.0,0.0,8,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"Munoz, Sebastian",20770,8,1,Riyadh Golf Club,1027,72.0,,,67.0,0.078,2.353,0.361,0.173,2.887,2.965,300.408,0.429,0.722,,,,,,0.0,5.0,13.0,0.0,0.0,8,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Detry, Thomas",14181,7,4,Riyadh Golf Club,1027,72.0,,,67.0,1.347,0.435,-3.153,1.214,-1.505,0.842,334.582,0.643,0.611,,,,,,0.0,6.0,11.0,1.0,0.0,7,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Detry, Thomas",14181,7,3,Riyadh Golf Club,1027,72.0,,,68.0,-1.707,-1.301,-2.08,0.614,-2.767,0.526,312.711,0.643,0.722,,,,,,1.0,3.0,13.0,1.0,0.0,7,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"Detry, Thomas",14181,7,2,Riyadh Golf Club,1027,72.0,,,69.0,-0.409,-0.099,-0.215,0.617,0.303,0.895,327.361,0.714,0.833,,,,,,0.0,5.0,11.0,2.0,0.0,7,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"Grace, Branden",11952,T9,3,Riyadh Golf Club,1027,72.0,,,67.0,-0.768,1.278,1.797,-0.78,2.295,1.526,306.689,0.357,0.778,,,,,,1.0,4.0,12.0,1.0,0.0,9,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"Tabuena, Miguel",15274,T48,1,Riyadh Golf Club,1027,72.0,,,71.0,0.773,-1.82,0.423,-0.411,-1.808,-1.035,284.181,0.357,0.722,,,,,,0.0,3.0,13.0,2.0,0.0,48,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Kokrak, Jason",12337,T22,2,Riyadh Golf Club,1027,72.0,,,64.0,4.228,0.999,-0.119,0.787,1.667,5.895,310.533,0.786,0.722,,,,,,0.0,8.0,10.0,0.0,0.0,22,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"Kokrak, Jason",12337,T22,4,Riyadh Golf Club,1027,72.0,,,72.0,0.244,-2.95,-1.724,0.272,-4.402,-4.158,320.785,0.714,0.778,,,,,,0.0,3.0,13.0,1.0,1.0,22,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"La Sasso, Michael",33755,T41,3,Riyadh Golf Club,1027,72.0,,,67.0,0.892,-0.283,0.148,0.769,0.634,1.526,346.653,0.571,0.722,,,,,,0.0,6.0,11.0,1.0,0.0,41,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"La Sasso, Michael",33755,T41,2,Riyadh Golf Club,1027,72.0,,,73.0,-1.227,1.394,-2.664,-0.609,-1.878,-3.105,319.053,0.571,0.556,,,,,,0.0,1.0,15.0,2.0,0.0,41,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"La Sasso, Michael",33755,T41,1,Riyadh Golf Club,1027,72.0,,,69.0,1.46,-0.177,-1.349,1.03,-0.495,0.965,333.243,0.714,0.833,,,,,,0.0,6.0,9.0,3.0,0.0,41,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Surratt, Caleb",30463,T39,4,Riyadh Golf Club,1027,72.0,,,70.0,1.206,-0.546,-0.623,-2.194,-3.364,-2.158,326.192,0.357,0.611,,,,,,0.0,5.0,11.0,1.0,1.0,39,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Surratt, Caleb",30463,T39,3,Riyadh Golf Club,1027,72.0,,,71.0,-0.307,0.214,-1.456,-0.925,-2.167,-2.474,319.707,0.429,0.611,,,,,,0.0,3.0,13.0,2.0,0.0,39,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"Surratt, Caleb",30463,T39,2,Riyadh Golf Club,1027,72.0,,,67.0,0.797,-0.273,0.984,1.387,2.097,2.895,306.828,0.786,0.833,,,,,,0.0,5.0,13.0,0.0,0.0,39,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"Surratt, Caleb",30463,T39,1,Riyadh Golf Club,1027,72.0,,,71.0,-1.757,-0.116,0.477,0.361,0.722,-1.035,298.968,0.571,0.778,,,,,,0.0,3.0,13.0,2.0,0.0,39,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Howell III, Charles",6892,T39,4,Riyadh Golf Club,1027,72.0,,,68.0,1.329,-1.039,0.344,-0.791,-1.487,-0.158,307.619,0.357,0.722,,,,,,1.0,5.0,9.0,3.0,0.0,39,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Howell III, Charles",6892,T39,3,Riyadh Golf Club,1027,72.0,,,70.0,-1.837,2.166,-0.935,-0.867,0.363,-1.474,292.747,0.214,0.667,,,,,,0.0,2.0,16.0,0.0,0.0,39,2026-02-06
LIV,2026,2026,2026-02-07,Riyadh,1027,"Howell III, Charles",6892,T39,2,Riyadh Golf Club,1027,72.0,,,66.0,3.009,0.879,0.104,-0.097,0.886,3.895,297.635,0.286,0.722,,,,,,0.0,6.0,12.0,0.0,0.0,39,2026-02-05
LIV,2026,2026,2026-02-07,Riyadh,1027,"Howell III, Charles",6892,T39,1,Riyadh Golf Club,1027,72.0,,,75.0,-2.655,-0.91,-0.323,-1.148,-2.38,-5.035,289.674,0.286,0.833,,,,,,0.0,2.0,12.0,3.0,1.0,39,2026-02-04
LIV,2026,2026,2026-02-07,Riyadh,1027,"Masaveu, Luis",30428,T37,4,Riyadh Golf Club,1027,72.0,,,65.0,1.524,0.689,0.701,-0.072,1.318,2.842,322.454,0.429,0.833,,,,,,1.0,5.0,12.0,0.0,0.0,37,2026-02-07
LIV,2026,2026,2026-02-07,Riyadh,1027,"Masaveu, Luis",30428,T37,3,Riyadh Golf Club,1027,72.0,,,69.0,-2.936,0.314,3.794,-1.645,2.462,-0.474,325.628,0.429,0.833,,,,,,1.0,4.0,10.0,3.0,0.0,37,2026-02-06
