dg_id,player_name,n_rounds,skill_dist,skill_acc,skill_app,skill_arg,skill_putt
6931,"Byrd, Jonathan",150,283.016649753869,0.5920297951771435,-0.18412011093933472,0.41801264238083086,0.051577337695048055
6950,"Siem, Marcel",25,289.8146213143601,0.5191116807487564,-0.0069298955836357284,-0.006314644737416754,-0.09112645093367527
6986,"Johnson, Zach",150,279.90071796755495,0.6809919833740031,-0.048155146545696276,0.050427429181288175,0.3146378676845944
7046,"Tanihara, Hideto",20,276.3907004868894,0.6092973631537254,0.19705744894905913,0.23776415446127835,-0.02089090820646855
7048,"Pettersson, Carl",70,276.7954001954773,0.5214355765997702,-0.9513847781352808,-0.018550386779644046,0.017805794177236302
7053,"Bowditch, Steven",52,280.6560247821672,0.445689846001099,-1.3446454073425649,0.029738338277092102,-0.2334344677543867
7097,"Wilkinson, Tim",112,276.7165783006774,0.6664037643217643,-0.3316391273157968,0.37836037915560267,-0.11041819703697033
7108,"Casey, Paul",150,293.32206997721875,0.6019186607032827,0.8497079157255193,-0.03370402368427814,-0.11912226416584906
7207,"Fritsch, Brad",34,279.5035949637952,0.5630812604872721,0.18659196459441674,0.1483425883998203,-0.8497858480572333
7236,"Trahan, D.J.",147,290.54270330994444,0.5642930452124582,0.17329284804191142,-0.07519098008518707,-0.6830541862652706
7292,"Molder, Bryce",55,269.1456715019911,0.5672992131255189,-0.4904179533561981,0.313668500486657,0.3727161767666421
7293,"Walker, Jimmy",150,295.60381820239985,0.49125589400743025,-0.2637266187090738,-0.06151367353606664,-0.131999329994835
7301,"Dufner, Jason",150,287.60206647626154,0.5996836322147159,-0.08617665403356281,0.012300915398191024,-0.5934869005629763
7305,"Gutschewski, Scott",79,290.7656264154478,0.593438886588953,-0.1889889533630581,-0.32129027783737285,-0.4828278258001065
7326,"Vermeer, Ryan",24,289.5990993189288,0.5224867101022832,-1.5875968127267104,-0.15013502504823795,-0.9307793292124347
7334,"Watson, Bubba",150,297.94560686537636,0.6331915681255067,0.00028291068269939434,-0.11403245663105879,-0.09093991557490261
7340,"Hearn, David",150,273.08315203685055,0.6107558894200836,-0.39755366007965365,0.0010419493442983332,0.10823012408150097
7398,"Schwartzel, Charl",150,290.6885995871408,0.5981917382219766,0.12733761235299693,0.06735922172982384,-0.15714426819777544
7399,"Glover, Lucas",150,284.3217934371379,0.6791518813311557,0.5547281083847945,0.10465138095749914,-0.2320146585822369
7403,"Weekley, Boo",89,282.2748405211847,0.7264616898508841,0.5402479939889439,-0.33483460184113895,-1.0655553882503346
7452,"Na, Kevin",150,281.30830308113957,0.6265514026768529,0.3666357125847961,0.4051065731013219,0.17985138172031112
7457,"Cabrera Bello, Rafa",150,286.0949858214312,0.634992393373524,-0.3809922594692115,0.0819362066596292,0.07537646351678404
7470,"MacKenzie, Will",33,279.646933020458,0.6090257594046607,-0.4674826933574061,-0.269520461483871,-0.3709956161913146
7489,"Moore, Ryan",150,282.0874423520676,0.6788943369244936,0.2811341352473606,0.10792497504938672,-0.3154730051969351
7532,"Ormsby, Wade",20,286.1968307418991,0.6416348738840056,0.08507078940959276,0.15103688034355,-0.5098235965264407
7548,"McDowell, Graeme",150,279.5817456317507,0.6101597486812118,-0.032489164695687286,-0.15637783664694815,0.137676529734307
7602,"Stadler, Kevin",73,283.23678010794777,0.5750039365914849,-0.5217771151075647,-0.5772923364507098,-1.6033589725037858
7617,"Thompson, Kyle",36,278.7929872072209,0.6152598885549309,0.0889752227383142,0.006401676488704997,-0.7490655728877841
7626,"O'Hair, Sean",150,288.09324457379546,0.6285850966686178,-0.3045328654675351,0.0072152022865520785,-0.2523341220859337
7636,"Mahan, Hunter",150,291.4926630850342,0.6031108384564441,-1.0371784849061612,-0.6483694648483919,0.27484136651740865
7649,"Leishman, Marc",150,295.0767812001982,0.525180416965951,0.1360807498730074,0.09875145883921362,0.2823252190866881
7655,"Molinari, Francesco",150,287.55382594117697,0.6498234724544062,0.14810580452258204,-0.1146180009135632,-0.15177982791780276
7672,"Oosthuizen, Louis",150,288.05294925280725,0.6269057226830007,0.06475528306077527,0.10575529868996396,0.44634142063408455
7677,"Norris, Shaun",40,288.62496747681115,0.5493854781788503,-0.3643317428773172,-0.6625073937602772,0.12172728312699864
7741,"Marino, Steve",41,284.65287893767373,0.6217132197440091,-0.4399842175479876,-0.11471708542299958,-0.4285483492913124
7744,"Collins, Chad",83,272.9721548118014,0.6395434538220317,-0.0553893780313057,0.15916727672014713,-0.06623589898034218
7751,"Romero, Andres",53,295.92443951378533,0.5864911439121728,-0.38083026178803564,-0.27963248903064636,0.23545549734904542
7820,"Palmer, Ryan",150,292.5985326280928,0.6111836285269081,-0.6870516936763966,-0.08032021644836082,-0.5599624868719222
