dg_id,target_season,player_name_latest,total_rounds_hist,raw_sg,wgh_sg,dec_raw_sg,dec_wgh_sg,avg_round_score
12321,2024,"Aphibarnrat, Kiradech",148,0.14529054054054055,0.17655828097221532,0.20553837818000603,0.24678177954536226,71.02027027027027
14577,2024,"English, Harris",129,0.1667519379844961,0.17315434885329803,0.23386550748978638,0.2464709470332534,70.328
25138,2024,"Long, Hurly",166,0.366,0.418406729124059,0.21741009761518898,0.24432819968542138,70.90963855421687
13821,2024,"Whitnell, Dale",188,0.23075,0.30763078195939847,0.15763983630096626,0.2401250235950347,71.12765957446808
25908,2024,"Whaley, Vince",115,0.22960869565217393,0.15530008791780456,0.29031281308056484,0.21632316815086983,69.94782608695652
25002,2024,"Wu, Dylan",163,0.16620245398773006,0.1274496936162734,0.254315705475698,0.20445294646676218,70.32298136645963
23416,2024,"Ravetto, David",103,0.2293009708737864,0.2091249563962038,0.21274232964765963,0.20406091137762267,71.14563106796116
14967,2024,"Hadley, Chesson",166,0.13984939759036144,0.08864430843472168,0.24560093044100456,0.1968726482877876,70.15243902439025
18244,2024,"Shinkwin, Callum",134,0.22870895522388057,0.33815585178003066,0.10489244238589843,0.19407513942311352,71.35606060606061
21944,2024,"Moore, Taylor",177,0.26662711864406785,0.18897302561793836,0.2783956947227265,0.1894795334775665,70.42196531791907
14018,2024,"Dantorp, Jens",138,0.21716666666666667,0.2284516623208773,0.18419235591128155,0.18175377938822965,70.9927536231884
25569,2024,"Stevens, Sam",120,0.2743833333333333,0.19889795762003587,0.2558734993186092,0.1816485901429441,70.38983050847457
23236,2024,"Arnaus, Adri",150,0.2280666666666666,0.2923170746969203,0.13130441568060708,0.17393739385683962,71.06
12650,2024,"Huizing, Daan",165,0.17892121212121212,0.16297164854858676,0.19996083576679965,0.16842117442809001,71.15757575757576
24550,2024,"Ghim, Doug",159,0.17213207547169812,0.11514940814078704,0.2283374168078175,0.1667578762475093,70.31847133757962
18187,2024,"Duncan, Tyler",164,0.20208536585365855,0.13381585951190458,0.22425127397759573,0.15002973094299982,70.05625
26660,2024,"Gordon, Will",113,0.19569026548672566,0.18918058244052158,0.146757582606546,0.14190921172690663,70.13513513513513
25888,2024,"Germishuys, Deon",114,-0.023868421052631594,0.08854521547841046,0.012102499601272772,0.1343526529777382,71.29824561403508
13531,2024,"Kodaira, Satoshi",116,0.11295689655172415,0.11542583803722958,0.10904685409164248,0.1334817932393028,70.14655172413794
24127,2024,"Hidalgo, Angel",162,0.1075,0.17823394645399102,0.06715034662442523,0.132847160186503,71.20370370370371
13139,2024,"Pulkkanen, Tapio",172,0.05323255813953489,0.18336499520131178,0.008039019478131125,0.13168260564727471,71.12790697674419
7399,2024,"Glover, Lucas",183,0.10999453551912569,0.050768758855465224,0.1815230805057047,0.12019320948720866,70.37158469945355
23016,2024,"Bachem, Nick",95,0.29501052631578945,0.10150679220825153,0.3088895440239145,0.11908888443452563,71.12631578947368
